UNITID,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1SWINSP,F1SWRSRP,F1SWPBSP,F1SWACSP,F1SWSTSP,F1SWISPP,F1SWOTEP,F1SWCREP,F1ENDMFT,F1SAFBPC,F1SALRPC,F1EQUITR,F2CORREV,F2TUFEPC,F2GVGCPC,F2PGGCPC,F2INVRPC,F2OTRVPC,F2TUFEFT,F2GVGCFT,F2PGGCFT,F2INVRFT,F2OTRVFT,F2COREXP,F2INSTFT,F2RSRCFT,F2PBSVFT,F2ACSPFT,F2STSVFT,F2INSUFT,F2OTEXFT,F2INSTPC,F2RSRCPC,F2PBSVPC,F2ACSPPC,F2STSVPC,F2INSUPC,F2OTEXPC,F2SWINSP,F2SWRSRP,F2SWPBSP,F2SWACSP,F2SWSTSP,F2SWISPP,F2SWOTEP,F2SWCREP,F2ENDMFT,F2SAFBPC,F2SALRPC,F2EQUITR,F3CORREV,F3TUFEPC,F3GVGCPC,F3PGGCPC,F3INVRPC,F3SSEAPC,F3OTRVPC,F3TUFEFT,F3GVGCFT,F3PGGCFT,F3INVRFT,F3SSEAFT,F3OTRVFT,F3COREXP,F3INSTFT,F3RSRCFT,F3PBSVFT,F3ACSPFT,F3STSVFT,F3INSUFT,F3OTEXFT,F3INSTPC,F3RSRCPC,F3PBSVPC,F3ACSPPC,F3STSVPC,F3INSUPC,F3OTEXPC,F3SWINSP,F3SWRSRP,F3SWPBSP,F3SWACSP,F3SWSTSP,F3SWISPP,F3SWOTEP,F3SWCREP,F3SAFBPC,F3SALRPC,F3EQUITR       
146533,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4996590,49,13,3,35,0,17332,4423,1018,12257,158,3463909,10884,0,0,866,1323,9993,1329,45,0,0,4,5,41,5,93,.,.,0,0,48,0,61,128631,66,61,98,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146603,85787011,12,2,35,49,0,0,2,3944,519,11393,16037,0,23,591,69089082,10545,0,3572,2290,2183,6665,925,40,0,14,9,8,25,4,43,.,26,31,40,24,0,33,.,38,33,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146612,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,128291785,71,7,4,17,1,16948,1646,944,4123,127,104139513,10272,0,0,162,3234,5179,462,53,0,0,1,17,27,2,61,.,.,63,41,31,53,50,19608,62,47,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146667,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11018824,37,7,20,8,29,9117,1716,4876,2060,7104,7248331,5403,0,0,2507,3961,4490,0,33,0,0,15,24,27,0,70,.,.,48,44,69,.,60,12902,58,48,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146676,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14596262,52,34,7,5,2,9214,5960,1270,828,292,14596393,5654,0,0,1557,4577,4950,827,32,0,0,9,26,28,5,67,.,.,56,50,59,0,56,28501,57,47,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146685,88363767,19,9,40,18,0,1,14,4472,2165,9302,4131,97,132,3176,65926754,6113,0,633,1381,2418,3293,3677,35,0,4,8,14,19,21,74,.,43,66,34,50,0,47,7116,51,43,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146700,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13654576,70,30,0,0,0,0,9974,4279,0,0,0,0,11051006,4853,0,0,0,3328,3021,333,42,0,0,0,29,26,3,60,.,.,.,37,18,0,40,40,33,42
146719,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,813189636,50,9,3,33,6,24987,4323,1554,16440,2998,477641829,11596,1744,283,6521,2888,5606,908,39,6,1,22,10,19,3,66,52,27,47,52,56,0,55,57448,61,50,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146728,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23732539,2,8,17,73,0,7361,24125,54389,234836,0,9955549,37020,0,0,27847,10087,59580,0,28,0,0,21,7,44,0,37,.,.,31,35,48,.,41,804140,53,40,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146755,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4929281,96,0,3,0,1,26753,0,926,0,328,3056563,8454,0,0,1393,2301,5196,23,49,0,0,8,13,30,0,57,.,.,58,59,58,0,58,19695,71,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146807,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,392796,80,18,0,0,2,0,6034,1376,0,0,144,0,385834,1317,0,0,0,0,2346,3757,18,0,0,0,0,32,51,61,.,.,.,.,0,0,11,11,11,.
146816,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3708070,74,25,1,0,0,11223,3823,85,0,3,3369190,3279,0,0,898,2319,7257,0,24,0,0,7,17,53,0,85,.,.,31,69,29,.,49,.,60,49,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
146977,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24483876,1,0,7,92,0,2909,0,17130,227270,3,7477323,22532,0,0,16100,3184,33713,0,30,0,0,21,4,45,0,58,.,.,29,66,38,.,43,919414,57,43,84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147004,78030181,16,32,37,13,1,0,1,2844,5624,6415,2332,93,45,163,72232496,7576,0,456,1032,1653,4401,1096,47,0,3,6,10,27,7,47,.,46,41,40,31,0,38,615,52,37,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40955753,57,15,5,23,0,12483,3188,1108,5108,85,29185881,5187,13,229,640,5155,4434,0,33,0,1,4,33,28,0,68,84,37,40,46,38,0,51,21456,53,42,63,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147031,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10704599,9,3,1,87,0,13060,4660,964,124045,0,3420147,18745,0,0,3043,6091,14193,3530,41,0,0,7,13,31,8,55,.,.,56,45,60,0,51,472272,69,51,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147129,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14163053,87,13,0,0,0,22703,3297,35,0,0,12706688,12569,0,0,2234,3568,4986,2,54,0,0,10,15,21,0,61,.,.,42,42,34,0,51,4598,63,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147244,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67630099,44,6,10,38,2,14190,1952,3221,12495,720,46735756,11602,0,0,1480,5722,3709,0,52,0,0,7,25,16,0,52,.,.,44,33,48,.,46,53711,54,41,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147341,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58012791,20,6,14,60,0,13331,3787,9552,40638,148,27654382,15491,0,0,2580,7129,6956,0,48,0,0,8,22,22,0,53,.,.,37,52,37,.,48,170053,52,40,84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147369,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,122238863,16,2,45,15,22,8077,1088,23184,7897,11029,90242096,7689,0,16800,1794,2029,3391,6149,20,0,44,5,5,9,16,60,.,35,31,77,28,63,46,18144,55,44,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147378,171278291,12,9,24,54,0,0,1,2929,2041,5565,12587,0,47,314,149671382,8048,0,217,1399,2111,4375,4370,39,0,1,7,10,21,21,50,.,32,45,45,32,0,35,.,70,34,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147396,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2178273,50,0,0,0,50,12719,0,0,0,12908,1751739,10323,0,0,1260,2872,6142,12,50,0,0,6,14,30,0,57,.,.,62,45,51,0,54,.,52,51,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147411,60325522,11,42,17,22,0,0,7,2968,11338,4654,5905,0,11,1877,56326666,8834,0,474,1376,2139,4144,8012,35,0,2,6,9,17,32,51,.,41,44,42,28,0,30,.,56,29,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147536,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,118984155,76,15,1,7,2,14837,2888,141,1328,396,103078393,5753,0,2367,1558,4377,2573,343,34,0,14,9,26,15,2,67,.,32,63,46,39,33,51,7392,63,51,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147590,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24831320,62,16,2,18,2,21367,5602,595,6328,643,19134736,14929,629,0,1829,3466,5759,0,56,2,0,7,13,22,0,57,51,.,38,45,49,.,52,13324,62,49,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147642,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,170373,93,0,0,0,7,0,3769,0,0,0,288,0,178857,1791,0,0,193,113,2161,0,42,0,0,5,3,51,0,61,.,.,0,93,22,.,39,39,39,.
147660,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,93883875,51,2,11,4,32,16961,615,3678,1472,10731,62398991,10017,0,0,2122,3139,5207,1753,45,0,0,10,14,23,8,62,.,.,51,40,35,50,51,51633,54,44,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90025608,42,0,8,45,4,16510,0,3010,17655,1730,57259490,7989,0,0,1941,3853,4750,6211,32,0,0,8,16,19,25,82,.,.,59,65,31,9,50,41027,58,48,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11340557,16,4,14,37,29,16005,3955,14624,37920,29662,5701095,6510,0,0,14541,3204,24336,2771,13,0,0,28,6,47,5,76,.,.,24,78,25,0,33,180636,35,32,93,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147703,512610268,21,17,0,21,1,0,39,7641,6218,0,7761,459,131,14082,470907384,16652,1627,1963,3202,1885,4520,3490,50,5,6,10,6,14,10,45,51,53,40,36,35,0,39,7329,41,38,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147767,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6031807000,11,10,9,66,4,31160,27853,26636,188876,10289,2305693000,37609,27451,0,18220,10922,14669,0,35,25,0,17,10,13,0,57,43,.,53,33,68,.,52,536462,60,49,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147776,206776437,22,17,0,25,0,0,35,8627,6743,0,9887,97,11,13835,184660815,19598,207,2132,2176,2599,4897,3397,56,1,6,6,7,14,10,46,62,55,40,40,35,0,40,2409,75,39,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147800,137517266,12,0,42,46,0,-1,1,3231,0,11087,12212,0,-164,310,128885845,13008,0,218,5234,2826,2596,1119,52,0,1,21,11,10,4,45,.,28,27,40,5,0,35,.,69,33,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147819,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,612466,89,0,0,0,8,3,8245,0,0,0,721,314,590097,2909,0,0,721,1055,3336,920,33,0,0,8,12,37,10,65,.,.,88,84,38,0,52,57,52,.
147828,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85132679,52,4,22,21,1,12829,1083,5315,5050,271,72575661,7826,0,359,1589,6034,4563,556,37,0,2,8,29,22,3,54,.,52,30,30,51,0,43,16625,51,37,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
147916,113964960,14,4,31,23,22,0,5,4058,1257,8952,6688,6445,123,1498,107234574,9199,0,684,1807,1704,4995,8918,34,0,3,7,6,18,33,56,.,38,44,56,40,8,36,3401,45,36,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148007,57563328,10,30,25,34,0,0,1,2518,7975,6544,8983,0,4,357,54792765,6109,0,720,623,2706,13430,1524,24,0,3,2,11,53,6,85,.,37,76,56,14,0,37,1242,75,38,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148016,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,160872442,2,0,4,94,0,8606,0,23145,486917,1954,34390817,37206,0,0,11319,27395,35376,0,33,0,0,10,25,32,0,55,.,.,47,43,44,.,48,1569031,52,41,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148098,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,344413,76,0,0,2,21,0,8780,0,0,244,2456,0,344413,8914,0,0,215,107,82,2163,78,0,0,2,1,1,19,82,.,.,26,35,48,0,65,66,65,.
148131,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22280515,42,19,15,22,2,8330,3830,2985,4361,299,20540084,6207,0,0,1678,6058,3401,913,34,0,0,9,33,19,5,54,.,.,32,32,29,0,37,19111,39,32,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148256,39581866,5,21,19,14,3,0,36,1446,5821,5356,3889,960,124,10082,30816155,4723,0,1499,1192,1646,4731,7759,22,0,7,6,8,22,36,70,.,42,42,62,31,0,32,3982,65,32,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148292,39285739,8,0,35,51,3,0,4,2174,0,9691,14157,897,113,990,36182041,10519,0,1015,810,2064,3489,7910,41,0,4,3,8,14,31,12,.,6,9,15,15,0,9,14573,16,9,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148380,101059216,13,21,29,32,1,0,5,3199,5143,7076,7913,174,26,1178,84339613,8455,0,2708,1378,2076,4987,1018,41,0,13,7,10,24,5,39,.,27,36,36,18,2,30,2081,59,30,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33763586,52,21,9,18,0,15353,6064,2749,5142,0,24885512,7191,0,0,1523,4974,7914,0,33,0,0,7,23,37,0,59,.,.,41,46,19,.,40,26043,47,38,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148487,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,138726766,58,15,3,23,0,20252,5260,1168,8041,92,111188516,11847,253,211,3119,5028,6214,1230,42,1,1,11,18,22,4,65,53,65,54,51,48,0,55,42248,60,51,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148496,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84705420,63,14,8,15,1,19099,4180,2368,4577,301,68247992,13583,128,0,3004,4090,3789,0,55,1,0,12,17,15,0,53,79,.,43,43,45,.,49,18511,60,49,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148511,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,522334000,17,17,14,24,27,30630,31951,26455,44339,50028,278526550,15489,67564,0,6063,4071,4610,0,16,69,0,6,4,5,0,57,47,.,61,29,66,.,50,295651,52,43,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148575,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7702206,67,15,11,0,7,16533,3610,2793,0,1831,7007894,15865,0,0,1939,3054,1675,0,70,0,0,9,14,7,0,75,.,.,61,62,21,.,68,.,88,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148584,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50806236,76,8,3,13,1,13137,1387,524,2238,101,43127905,6213,0,0,2357,2959,3017,215,42,0,0,16,20,20,1,65,.,.,58,45,34,50,53,9597,63,50,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148593,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3123195,90,0,0,0,10,23169,0,0,0,2642,4049569,22373,0,0,5429,3417,2248,0,67,0,0,16,10,7,0,59,.,.,19,54,45,.,51,19686,66,51,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
148627,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77139922,75,13,2,9,1,15398,2735,393,1925,187,61464413,6629,0,356,1237,4043,4179,0,40,0,2,8,25,25,0,61,.,50,53,26,41,.,47,9236,58,46,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
