agency,grant_id,award_id_string,organization_name_display,organization_state,tracker_institution_name,tracker_state,tracker_city,tracker_control_label,matched_unitid,award_outlaid,award_remaining,award_value,termination_date,original_end_date,source_url,detail_url,usaspending_internal_award_id,usaspending_live_outlay,usaspending_total_obligation,usaspending_period_end_date,usaspending_last_modified_date,period_extends_past_termination,period_into_recent,period_recent_or_future,live_outlay_minus_gw_outlay,live_outlay_ratio_to_gw_outlay,post_termination_outlays_total,post_termination_outlays_jul_dec_2025,post_termination_outlays_2026,post_termination_positive_cont_rev_total,post_termination_positive_cont_rev_jul_dec_2025,post_termination_positive_cont_rev_2026,transaction_rows,funding_rows,api_error,institution_key,proposal,activity_signal,materially_higher,proposal_flag
nih,3R01AI165519-03S1,ASST_NON_R01AI165519_7529,University of Pittsburgh at Pittsburgh,Pennsylvania,University of Pittsburgh-Pittsburgh Campus,Pennsylvania,Pittsburgh,Public,215293,1514415,309127,1823542,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_R01AI165519_7529,https://reporter.nih.gov/project-details/11110643,270148163,2010186.83,3020097,2027-05-31,2025-07-03,TRUE,TRUE,TRUE,495771.8300000001,1.3273685416480951,712821.87,436117.04,155073.39,1196555,0,0,7,40,,unitid:215293,D,TRUE,TRUE,TRUE
nih,3R21MH135326-02S1,ASST_NON_R21MH135326_7529,Central Michigan University,Michigan,Central Michigan University,Michigan,Mount Pleasant,Public,169248,199066,308460,507526,2025-04-28,,https://www.usaspending.gov/award/ASST_NON_R21MH135326_7529,https://reporter.nih.gov/project-details/11218716,270324915,469474.99,507526,2026-10-31,2026-02-09,TRUE,TRUE,TRUE,270408.99,2.358388624878181,279760.48,169047.65999999997,29025.85,0,0,0,7,24,,unitid:169248,D,TRUE,TRUE,TRUE
nih,3R37CA248631-04S1,ASST_NON_R37CA248631_7529,New York University School of Medicine,New York,New York University,New York,New York,Private not-for-profit,193900,2161681.25,296979.75,2458661,2025-05-26,,https://www.usaspending.gov/award/ASST_NON_R37CA248631_7529,https://reporter.nih.gov/project-details/10993941,270351214,2257947.33,2458661,2026-03-31,2025-06-20,TRUE,TRUE,TRUE,96266.08000000007,1.044532967106043,415170.26,236473.71000000002,75763.74,0,0,0,10,48,,unitid:193900,D,TRUE,TRUE,TRUE
nih,3R01DK131533-03S1,ASST_NON_R01DK131533_7529,University of Miami School of Medicine,Florida,University of Miami,Florida,Coral Gables,Private not-for-profit,135726,1285250,292071,1577321,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01DK131533_7529,https://reporter.nih.gov/project-details/10932663,270189925,1491380.3,2074301,2027-04-30,2025-05-20,TRUE,TRUE,TRUE,206130.30000000005,1.1603814822019063,235369.94999999995,103561.07999999999,94578.47,496980,0,0,7,38,,unitid:135726,D,TRUE,TRUE,TRUE
nih,3R01DC008524-18S1,ASST_NON_R01DC008524_7529,Carnegie-Mellon University,Pennsylvania,Carnegie Mellon University,Pennsylvania,Pittsburgh,Private not-for-profit,211440,1198509,291119,1489628,2025-05-22,,https://www.usaspending.gov/award/ASST_NON_R01DC008524_7529,https://reporter.nih.gov/project-details/10988462,270178670,1832142.82,6368893,2028-05-31,2025-06-05,TRUE,TRUE,TRUE,633633.8200000001,1.5286850745384475,619064.13,278978.25000000006,0,1,0,0,41,60,,unitid:211440,D,TRUE,TRUE,TRUE
nih,3R01MD016465-04S1,ASST_NON_R01MD016465_7529,University of Texas Health Sciences Center Houston,Texas,,,,,,2463371,285089,2748460,2025-03-28,,https://www.usaspending.gov/award/ASST_NON_R01MD016465_7529,https://reporter.nih.gov/project-details/10978067,270238438,2795884.07,3254165,2026-05-31,2025-08-20,TRUE,TRUE,TRUE,332513.06999999983,1.1349829441038317,673423.4199999999,324407.36,86094.36000000002,505705,505705,0,9,59,,university of texas health sciences center houston|texas,D,TRUE,TRUE,TRUE
nih,1R56AI187084-01,ASST_NON_R56AI187084_7529,Northwestern University,Illinois,Northwestern University,Illinois,Evanston,Private not-for-profit,147767,221422.65,277236.35,498659,2025-05-22,2025-11-28,https://www.usaspending.gov/award/ASST_NON_R56AI187084_7529,https://reporter.nih.gov/project-details/11118314,270380525,233564.71,233564.71,2025-07-31,2026-03-05,TRUE,TRUE,TRUE,12142.059999999998,1.0548365761135998,12142.06,0,12142.06,0,0,0,3,14,,unitid:147767,D,TRUE,TRUE,TRUE
nih,3R15MH113045-02S1,ASST_NON_R15MH113045_7529,Western Kentucky University,Kentucky,Western Kentucky University,Kentucky,Bowling Green,Public,157951,195738,274169,469907,2025-04-28,,https://www.usaspending.gov/award/ASST_NON_R15MH113045_7529,https://reporter.nih.gov/project-details/11046032,270284485,448948.08,883307,2025-04-30,2025-05-05,TRUE,FALSE,TRUE,253210.08000000002,2.2936173865064524,162131.56,54561.259999999995,36874.96000000001,0,0,0,9,38,,unitid:157951,D,TRUE,TRUE,TRUE
nih,3R01DK129340-03S1,ASST_NON_R01DK129340_7529,Vanderbilt University,Tennessee,Vanderbilt University,Tennessee,Nashville,Private not-for-profit,221999,1565166,273804,1838970,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01DK129340_7529,https://reporter.nih.gov/project-details/10931219,270189656,1840276.23,2333394,2027-01-31,2026-01-28,TRUE,TRUE,TRUE,275110.23,1.17577064030269,330406.19,184283.87,56871.92,494424,0,449622,11,43,,unitid:221999,D,TRUE,TRUE,TRUE
nih,3R01DC007703-19S1,ASST_NON_R01DC007703_7529,Brandeis University,Massachusetts,Brandeis University,Massachusetts,Waltham,Private not-for-profit,165015,2009273,263216,2272489,2025-05-06,,https://www.usaspending.gov/award/ASST_NON_R01DC007703_7529,https://reporter.nih.gov/project-details/11085424,270178594,2239737.41,6127617.58,2026-05-31,2025-06-05,TRUE,TRUE,TRUE,230464.41000000015,1.1147003966111126,509633.2799999999,314831.37999999995,70741.40999999999,0,0,0,34,49,,unitid:165015,D,TRUE,TRUE,TRUE
nih,3R01MD018255-03S1,ASST_NON_R01MD018255_7529,Yale University,Connecticut,Yale University,Connecticut,New Haven,Private not-for-profit,130794,1142700,262227,1404927,2025-03-28,,https://www.usaspending.gov/award/ASST_NON_R01MD018255_7529,https://reporter.nih.gov/project-details/11100245,270238566,1590296.02,1823677,2027-05-31,2026-03-20,TRUE,TRUE,TRUE,447596.02,1.3917003763017415,522316.5399999999,352930.94999999995,117288.92000000001,418750,418750,0,13,37,,unitid:130794,D,TRUE,TRUE,TRUE
nih,3R35GM148219-02S1,ASST_NON_R35GM148219_7529,Tufts University Medford,Massachusetts,Tufts University,Massachusetts,Medford,Private not-for-profit,168148,786472.69,259904.31,1046377,2025-05-30,,https://www.usaspending.gov/award/ASST_NON_R35GM148219_7529,https://reporter.nih.gov/project-details/10868085,270347607,981881.29,1046377,2028-03-31,2025-06-20,TRUE,TRUE,TRUE,195408.6000000001,1.2484620286052146,379381.64999999997,233914.64999999997,14943.949999999997,370308,0,0,7,30,,unitid:168148,D,TRUE,TRUE,TRUE
nih,3DP1DA054344-03S1,ASST_NON_DP1DA054344_7529,The Ohio State University,Ohio,The Ohio State University,Ohio,Columbus,Public,204796,1252642,249358,1502000,2025-04-03,,https://www.usaspending.gov/award/ASST_NON_DP1DA054344_7529,https://reporter.nih.gov/project-details/11075595,260415677,1476126.53,1974500,2027-05-31,2025-06-20,TRUE,TRUE,TRUE,223484.53000000003,1.1784105354921837,363265.0800000001,259051.48000000004,32426.51000000001,472500,0,0,7,47,,unitid:204796,D,TRUE,TRUE,TRUE
nih,1R01AI177624-01A1,ASST_NON_R01AI177624_7529,East Tennessee State University,Tennessee,East Tennessee State University,Tennessee,Johnson City,Public,220075,479789.81,245676.19,725466,2025-05-15,,https://www.usaspending.gov/award/ASST_NON_R01AI177624_7529,https://reporter.nih.gov/project-details/10876712,270149073,563694.83,1223180,2029-02-28,2026-03-05,TRUE,TRUE,TRUE,83905.01999999996,1.1748787036556694,406482.92000000004,205662.91999999998,83905.02,497714,0,497714,6,17,,unitid:220075,D,TRUE,TRUE,TRUE
nih,1R21DE032798-01A1,ASST_NON_R21DE032798_7529,Texas A&M University Health Science Center,Texas,,,,,,221298.69,240159.31,461458,2025-04-15,,https://www.usaspending.gov/award/ASST_NON_R21DE032798_7529,https://reporter.nih.gov/project-details/10810222,270312328,252558.92,461458,2027-01-31,2026-01-28,TRUE,TRUE,TRUE,31260.23000000001,1.1412580887848907,143674.41,92338.07,31260.230000000003,19125,0,0,6,20,,texas a&m university health science center|texas,D,TRUE,TRUE,TRUE
nih,5R01MD015845-03,ASST_NON_R01MD015845_7529,New York University School of Medicine,New York,New York University,New York,New York,Private not-for-profit,193900,1859114.06,239776.94,2098891,2025-06-11,,https://www.usaspending.gov/award/ASST_NON_R01MD015845_7529,https://reporter.nih.gov/project-details/10560597,270238394,1887836.05,2098891,2025-12-31,2025-06-20,TRUE,TRUE,TRUE,28721.98999999999,1.0154492887865094,232163.21999999997,145854.66999999998,28721.989999999998,0,0,0,11,47,,unitid:193900,D,TRUE,TRUE,TRUE
nih,3DP2AI171122-03S1,ASST_NON_DP2AI171122_7529,Utah State Higher Education System--University of Utah,Utah,,,,,,1239399,228469,1467868,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_DP2AI171122_7529,https://reporter.nih.gov/project-details/11049320,260416095,1612317.04,1920876,2027-07-31,2025-08-20,TRUE,TRUE,TRUE,372918.04000000004,1.3008861875796254,479279.6,251862.38999999998,95880.72,453008,453008,0,7,37,,utah state higher education system--university of utah|utah,D,TRUE,TRUE,TRUE
nih,3R01EY026662-09S1,ASST_NON_R01EY026662_7529,University of North Texas Health Sciences Center,Texas,University of North Texas Health Science Center,Texas,Fort Worth,Public,228909,1335400,209131,1544531,2025-05-28,,https://www.usaspending.gov/award/ASST_NON_R01EY026662_7529,https://reporter.nih.gov/project-details/11094261,270199172,1496791.39,3784926,2026-07-31,2025-08-20,TRUE,TRUE,TRUE,161391.3899999999,1.1208562153661823,391786.88,227557.52000000002,99371.2,372295,372295,0,22,49,,unitid:228909,D,TRUE,TRUE,TRUE
nih,3R01MD016401-04S1,ASST_NON_R01MD016401_7529,Duke University,North Carolina,Duke University,North Carolina,Durham,Private not-for-profit,198419,2676352,208053,2884405,2025-03-28,,https://www.usaspending.gov/award/ASST_NON_R01MD016401_7529,https://reporter.nih.gov/project-details/10939415,270238434,3086855.29,3524489,2027-05-31,2026-03-20,TRUE,TRUE,TRUE,410503.29000000004,1.15338165159142,475222.45000000007,223146.41,89627.33000000002,640084,640084,0,10,48,,unitid:198419,D,TRUE,TRUE,TRUE
nih,3R01NR020154-04S1,ASST_NON_R01NR020154_7529,Emory University,Georgia,Emory University,Georgia,Atlanta,Private not-for-profit,139658,1446967.54,205553.46,1652521,2025-03-12,,https://www.usaspending.gov/award/ASST_NON_R01NR020154_7529,https://reporter.nih.gov/project-details/11012081,270247168,1841713.12,2043771,2026-05-31,2025-09-24,TRUE,TRUE,TRUE,394745.5800000001,1.2728088703358198,481920.32,357952.05000000005,121355.53,391250,391250,0,7,47,,unitid:139658,D,TRUE,TRUE,TRUE
nih,5R25LM014208-04,ASST_NON_R25LM014208_7529,University of Pittsburgh at Pittsburgh,Pennsylvania,University of Pittsburgh-Pittsburgh Campus,Pennsylvania,Pittsburgh,Public,215293,450529.65,203328.35,653858,2025-05-28,,https://www.usaspending.gov/award/ASST_NON_R25LM014208_7529,https://reporter.nih.gov/project-details/11178522,270335639,479442.57,653858,2027-08-31,2025-09-24,TRUE,TRUE,TRUE,28912.919999999984,1.0641753988888412,143762.11,79511.48999999999,28912.92,134323,134323,0,6,37,,unitid:215293,D,TRUE,TRUE,TRUE
nih,3R01DK131492-03S1,ASST_NON_R01DK131492_7529,University of Southern California,California,University of Southern California,California,Los Angeles,Private not-for-profit,123961,1276315,202584,1478899,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01DK131492_7529,https://reporter.nih.gov/project-details/10932656,270189914,1336877.72,1515199,2026-11-30,2026-03-20,TRUE,TRUE,TRUE,60562.71999999997,1.047451232650247,232111.11,131645.24,916.4099999999999,36300,0,0,12,45,,unitid:123961,D,TRUE,TRUE,TRUE
nih,3R03DK135896-02S1,ASST_NON_R03DK135896_7529,University of Connecticut Sch of Med/Dnt,Connecticut,,,,,,150804,199834,350638,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R03DK135896_7529,https://reporter.nih.gov/project-details/11085827,270265397,251496.53,350638,2026-11-30,2026-02-09,TRUE,TRUE,TRUE,100692.53,1.667704636481791,109069.55,66403.18000000001,20237.67,0,0,0,6,23,,university of connecticut sch of med/dnt|connecticut,D,TRUE,TRUE,TRUE
nih,3R01DA056592-02S1,ASST_NON_R01DA056592_7529,Wake Forest University Health Sciences,North Carolina,,,,,,1198767,197079,1395846,2025-04-03,,https://www.usaspending.gov/award/ASST_NON_R01DA056592_7529,https://reporter.nih.gov/project-details/11087232,270176798,1418595.39,2040985,2028-06-30,2025-07-25,TRUE,TRUE,TRUE,219828.3899999999,1.1833787466621952,246117.40999999997,174435.58,71681.82999999999,645139,645139,0,5,26,,wake forest university health sciences|north carolina,D,TRUE,TRUE,TRUE
nih,3R01AI155915-04S1,ASST_NON_R01AI155915_7529,Texas A&M University,Texas,Texas A&M University,Texas,College Station,Public,228723,1467478,171331,1638809,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_R01AI155915_7529,https://reporter.nih.gov/project-details/11116447,270147705,1761536.13,2004579,2026-07-31,2026-03-05,TRUE,TRUE,TRUE,294058.1299999999,1.2003833311300067,403695.06,312970.48,37205.380000000005,365770,365770,0,11,48,,unitid:228723,D,TRUE,TRUE,TRUE
nih,1R25EB036412-01,ASST_NON_R25EB036412_7529,University of Mississippi,Mississippi,University of Mississippi,Mississippi,University,Public,176017,22408.7,169638.3,192047,2025-04-28,,https://www.usaspending.gov/award/ASST_NON_R25EB036412_7529,https://reporter.nih.gov/project-details/11011204,270334433,27741.09,192047,2025-12-31,2026-02-09,TRUE,TRUE,TRUE,5332.389999999999,1.2379607027627662,27741.09,20987.59,5332.389999999999,0,0,0,2,10,,unitid:176017,D,TRUE,TRUE,TRUE
nih,5R01DA059359-02,ASST_NON_R01DA059359_7529,University of Texas at El Paso,Texas,The University of Texas at El Paso,Texas,El Paso,Public,228796,736690.92,167720.08,904411,2025-05-23,,https://www.usaspending.gov/award/ASST_NON_R01DA059359_7529,https://reporter.nih.gov/project-details/11045659,270177034,853602.43,904411,2025-12-31,2026-02-09,TRUE,TRUE,TRUE,116911.51000000001,1.1586981824073521,550378.04,390201.34,116911.50999999998,0,0,0,6,18,,unitid:228796,D,TRUE,TRUE,TRUE
nih,3R01DK069861-14S1,ASST_NON_R01DK069861_7529,Albert Einstein College of Medicine,New York,,,,,,2851345,166989,3018334,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01DK069861_7529,https://reporter.nih.gov/project-details/10931153,270184195,3178638.98,6898018,2027-04-30,2026-02-20,TRUE,TRUE,TRUE,327293.98,1.1147858221295563,757629.4600000001,0,552836.73,677112,0,0,20,47,,albert einstein college of medicine|new york,D,TRUE,TRUE,TRUE
nih,3R01AI175079-02S1,ASST_NON_R01AI175079_7529,University of Texas Health Sciences Center Houston,Texas,,,,,,748391,157599,905990,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_R01AI175079_7529,https://reporter.nih.gov/project-details/11055734,270148842,1045948.21,2064827,2028-07-31,2025-08-20,TRUE,TRUE,TRUE,297557.20999999996,1.397595922452301,363277.56,238281.16999999998,65660.16999999998,1158837,1158837,0,7,26,,university of texas health sciences center houston|texas,D,TRUE,TRUE,TRUE
nih,3R01AI167356-03S1,ASST_NON_R01AI167356_7529,Emory University,Georgia,Emory University,Georgia,Atlanta,Private not-for-profit,139658,1913766,155301,2069067,2025-06-06,,https://www.usaspending.gov/award/ASST_NON_R01AI167356_7529,https://reporter.nih.gov/project-details/11136106,270148268,2404993.83,2764202,2027-07-31,2025-08-20,TRUE,TRUE,TRUE,491227.8300000001,1.2566812400262102,623079.08,305039.00999999995,238281.61000000002,695135,695135,0,7,37,,unitid:139658,D,TRUE,TRUE,TRUE
nih,3R01MH133608-02S1,ASST_NON_R01MH133608_7529,Boston University Medical Campus,Massachusetts,,,,,,1087235,148891,1236126,2025-04-28,,https://www.usaspending.gov/award/ASST_NON_R01MH133608_7529,https://reporter.nih.gov/project-details/11226951,270244850,1393873.76,1801170,2028-04-30,2025-07-03,TRUE,TRUE,TRUE,306638.76,1.2820354017300768,479663.30000000005,247621.15000000008,95341.14,565044,0,0,6,27,,boston university medical campus|massachusetts,D,TRUE,TRUE,TRUE
nih,3R01AR079483-04S1,ASST_NON_R01AR079483_7529,University of Pennsylvania,Pennsylvania,University of Pennsylvania,Pennsylvania,Philadelphia,Private not-for-profit,215062,1361262,142422,1503684,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01AR079483_7529,https://reporter.nih.gov/project-details/11006473,270154000,1671461.86,1850459,2026-05-31,2025-06-20,TRUE,TRUE,TRUE,310199.8600000001,1.2278766762019362,459248.43,264496.55999999994,74175.95,346775,0,0,7,48,,unitid:215062,D,TRUE,TRUE,TRUE
nih,5R25AG081177-03,ASST_NON_R25AG081177_7529,George Washington University,District Of Columbia,George Washington University,District Of Columbia,Washington,Private not-for-profit,131469,938323.91,141375.09,1079699,2025-05-28,,https://www.usaspending.gov/award/ASST_NON_R25AG081177_7529,https://reporter.nih.gov/project-details/11014997,270333343,960359.26,1079699,2026-01-31,2025-06-05,TRUE,TRUE,TRUE,22035.349999999977,1.023483734950333,361170.49000000005,272416.93000000005,22035.350000000006,0,0,0,5,31,,unitid:131469,D,TRUE,TRUE,TRUE
nih,3R01GM127703-09S1,ASST_NON_R01GM127703_7529,Princeton University,New Jersey,Princeton University,New Jersey,Princeton,Private not-for-profit,186131,874070,141078,1015148,2025-06-05,,https://www.usaspending.gov/award/ASST_NON_R01GM127703_7529,https://reporter.nih.gov/project-details/11045279,270210527,1346805.19,2741111.78,2027-02-28,2026-02-20,TRUE,TRUE,TRUE,472735.18999999994,1.540843628084707,294186.41,263400.22,30786.190000000002,327228,0,327228,23,48,,unitid:186131,D,TRUE,TRUE,TRUE
nih,3R01AG074570-04S1,ASST_NON_R01AG074570_7529,University of Notre Dame,Indiana,University of Notre Dame,Indiana,Notre Dame,Private not-for-profit,152080,1868842,137198,2006040,2025-05-02,,https://www.usaspending.gov/award/ASST_NON_R01AG074570_7529,https://reporter.nih.gov/project-details/11080512,270136866,2330047.82,1982290,2026-05-31,2025-06-20,TRUE,TRUE,TRUE,461205.81999999983,1.2467869514918863,547074.36,355419.15,106521.30000000002,471616,0,0,7,48,,unitid:152080,D,TRUE,TRUE,TRUE
nih,3R01HD092347-08S1,ASST_NON_R01HD092347_7529,Princeton University,New Jersey,Princeton University,New Jersey,Princeton,Private not-for-profit,186131,1199781.52,131458.67,1331240.19,2025-03-12,,https://www.usaspending.gov/award/ASST_NON_R01HD092347_7529,https://reporter.nih.gov/project-details/11135909,270217869,1583576.25,3327164,2027-06-30,2025-08-20,TRUE,TRUE,TRUE,383794.73,1.3198871824596865,265756.55,214007.89999999997,4833.310000000001,348676,348676,0,27,62,,unitid:186131,D,TRUE,TRUE,TRUE
cdc,R21OH012626,ASST_NON_R21OH012626_075,President and Fellows of Harvard College,Massachusetts,Harvard University,Massachusetts,Cambridge,Private not-for-profit,166027,372033.46,127879.54,499913,2025-05-20,2026-04-30,https://www.usaspending.gov/award/ASST_NON_R21OH012626_075/,https://taggs.hhs.gov/Detail/AwardDetail?arg_AwardNum=R21OH012626&arg_ProgOfficeCode=90,270329927,376794.27,499913,2027-04-30,2026-03-20,TRUE,TRUE,TRUE,4760.809999999998,1.0127967253268026,77847.15,69330.44999999998,8516.700000000004,0,0,0,6,27,,unitid:166027,D,TRUE,TRUE,TRUE
nih,3R03ES036327-01S1,ASST_NON_R03ES036327_7529,Clemson University,South Carolina,Clemson University,South Carolina,Clemson,Public,217882,69064,118062,187126,2025-04-15,,https://www.usaspending.gov/award/ASST_NON_R03ES036327_7529,https://reporter.nih.gov/project-details/11082616,270266055,149768.7,187126,2027-03-31,2026-02-20,TRUE,TRUE,TRUE,80704.70000000001,2.168549461369165,106423.94999999998,41084.21999999998,0,73594,0,0,5,17,,unitid:217882,D,TRUE,TRUE,TRUE
nih,1R01EB035543-01A1,ASST_NON_R01EB035543_7529,University of Nebraska Medical Center,Nebraska,University of Nebraska Medical Center,Nebraska,Omaha,Public,181428,293153.63,117559.37,410713,2025-04-28,,https://www.usaspending.gov/award/ASST_NON_R01EB035543_7529,https://reporter.nih.gov/project-details/11048854,270194672,309819.59,410713,2025-11-30,2026-02-09,TRUE,TRUE,TRUE,16665.96000000002,1.056850600826604,284885.62,256714.57,16665.96,0,0,0,2,12,,unitid:181428,D,TRUE,TRUE,TRUE
nih,3R01AI125524-09S1,ASST_NON_R01AI125524_7529,University of Pennsylvania,Pennsylvania,University of Pennsylvania,Pennsylvania,Philadelphia,Private not-for-profit,215062,2266490,116817,2383307,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_R01AI125524_7529,https://reporter.nih.gov/project-details/11167961,270145303,2925698.2,5575361,2026-08-31,2025-09-05,TRUE,TRUE,TRUE,659208.2000000002,1.2908498162356772,566864.2000000001,251269.15000000008,193372.43,557225,557225,0,18,50,,unitid:215062,D,TRUE,TRUE,TRUE
nih,3U01MH125062-04S1,ASST_NON_U01MH125062_7529,Baylor College of Medicine,Texas,,,,,,1905486,116299,2021785,2025-04-28,,https://www.usaspending.gov/award/ASST_NON_U01MH125062_7529,https://reporter.nih.gov/project-details/11114288,271680266,2145536.56,2559268,2026-06-30,2025-09-24,TRUE,TRUE,TRUE,240050.56000000006,1.1259786532149803,373625.95999999996,218357.87,22356.22,642424,642424,0,16,47,,baylor college of medicine|texas,D,TRUE,TRUE,TRUE
nih,3R35GM124791-08S1,ASST_NON_R35GM124791_7529,Purdue University,Indiana,Purdue University-Main Campus,Indiana,West Lafayette,Public,243780,1281254,105657,1386911,2025-06-10,,https://www.usaspending.gov/award/ASST_NON_R35GM124791_7529,https://reporter.nih.gov/project-details/11137167,270345696,1872899.7,3768438,2027-07-31,2025-07-03,TRUE,TRUE,TRUE,591645.7,1.4617708120325867,470532.63999999996,321594.91,89381.48999999999,417603,0,0,15,49,,unitid:243780,D,TRUE,TRUE,TRUE
nih,5K99MH137315-02,ASST_NON_K99MH137315_7529,Icahn School of Medicine at Mount Sinai,New York,,,,,,155090.28,99519.72,254610,2025-12-22,,https://www.usaspending.gov/award/ASST_NON_K99MH137315_7529,https://reporter.nih.gov/project-details/11142634,268155255,159895.19,254610,2025-10-24,2026-01-05,FALSE,TRUE,TRUE,4804.9100000000035,1.030981374203464,8999.79,4194.880000000001,4804.91,0,0,0,3,14,,icahn school of medicine at mount sinai|new york,D,TRUE,TRUE,TRUE
nih,3R21AI171940-02S1,ASST_NON_R21AI171940_7529,University of Texas Health Sciences Center,Texas,,,,,,391906,97700,489606,2025-05-02,,https://www.usaspending.gov/award/ASST_NON_R21AI171940_7529,https://reporter.nih.gov/project-details/10874033,270300185,445864.04,489606,2026-05-31,2025-06-05,TRUE,TRUE,TRUE,53958.03999999998,1.1376810765846912,101462.10999999999,94325.43999999999,0,0,0,0,5,39,,university of texas health sciences center|texas,D,TRUE,TRUE,TRUE
nih,5R21DC021027-03,ASST_NON_R21DC021027_7529,Stanford University,California,Stanford University,California,Stanford,Private not-for-profit,243744,486433.68,97683.32,584117,2025-12-02,,https://www.usaspending.gov/award/ASST_NON_R21DC021027_7529,https://reporter.nih.gov/project-details/11061363,270311537,507747.2,584117,2026-02-28,2025-12-05,TRUE,TRUE,TRUE,21313.52000000002,1.043815880512221,44908.9,23595.38,21313.52,0,0,0,5,32,,unitid:243744,D,TRUE,TRUE,TRUE
nih,3R01HG012590-02S1,ASST_NON_R01HG012590_7529,New York University School of Medicine,New York,New York University,New York,New York,Private not-for-profit,193900,1529401,97244,1626645,2025-04-10,,https://www.usaspending.gov/award/ASST_NON_R01HG012590_7529,https://reporter.nih.gov/project-details/11090156,270221288,1670356.7,2369894,2027-06-30,2025-09-24,TRUE,TRUE,TRUE,140955.69999999995,1.0921639910003982,327161.51,126350.27999999997,64931.45999999999,743249,743249,0,5,25,,unitid:193900,D,TRUE,TRUE,TRUE
nih,3R35GM142717-04S1,ASST_NON_R35GM142717_7529,University of Pittsburgh at Pittsburgh,Pennsylvania,University of Pittsburgh-Pittsburgh Campus,Pennsylvania,Pittsburgh,Public,215293,1830345,96317,1926662,2025-06-04,,https://www.usaspending.gov/award/ASST_NON_R35GM142717_7529,https://reporter.nih.gov/project-details/11075457,270346998,2036820.17,2324162,2026-05-31,2025-06-20,TRUE,TRUE,TRUE,206475.16999999993,1.1128066949127078,283805.53,237075.57,43159.97,397500,0,0,10,48,,unitid:215293,D,TRUE,TRUE,TRUE
nih,3R01DK129552-04S1,ASST_NON_R01DK129552_7529,Yale University,Connecticut,Yale University,Connecticut,New Haven,Private not-for-profit,130794,1704368,59753,1764121,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01DK129552_7529,https://reporter.nih.gov/project-details/11002140,270189689,1792521.15,2182945,2026-06-30,2025-06-20,TRUE,TRUE,TRUE,88153.1499999999,1.0517218992611923,207465.02000000002,170580.08000000002,0,418824,0,0,7,44,,unitid:130794,D,TRUE,TRUE,TRUE
nih,3R01AI139261-06S1,ASST_NON_R01AI139261_7529,Texas A&M University Health Science Center,Texas,,,,,,128126,55640,183766,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_R01AI139261_7529,https://reporter.nih.gov/project-details/11015520,270146255,2984074.08,5966565,2028-01-31,2026-02-20,TRUE,TRUE,TRUE,2855948.08,23.29015250612678,799777.2799999999,280802.07,193166.40999999997,747884,0,747884,17,49,,texas a&m university health science center|texas,D,TRUE,TRUE,TRUE
nih,3R01HL171586-02S1,ASST_NON_R01HL171586_7529,Loyola University Chicago,Illinois,Loyola University Chicago,Illinois,Chicago,Private not-for-profit,146719,33428.8461538462,53486.1538461538,86915,2025-06-06,,https://www.usaspending.gov/award/ASST_NON_R01HL171586_7529,https://reporter.nih.gov/project-details/11100812,270234075,970386.38,1835367,2028-12-31,2026-03-05,TRUE,TRUE,TRUE,936957.5338461538,29.028413829603597,293418.3,292329.83999999997,1088.4599999999919,602637,61549,541088,7,22,,unitid:146719,D,TRUE,TRUE,TRUE
nih,3R01DK133301-03S1,ASST_NON_R01DK133301_7529,Baylor College of Medicine,Texas,,,,,,1283053,48866,1331919,2025-04-29,,https://www.usaspending.gov/award/ASST_NON_R01DK133301_7529,https://reporter.nih.gov/project-details/11105307,270190173,1476008.29,1750766,2027-05-31,2025-07-21,TRUE,TRUE,TRUE,192955.29000000004,1.1503876223351646,315172.45999999996,168873.43999999997,71534.54999999999,418847,418847,0,6,37,,baylor college of medicine|texas,D,TRUE,TRUE,TRUE
nih,3DP2AI171120-03S1,ASST_NON_DP2AI171120_7529,University of Chicago,Illinois,University of Chicago,Illinois,Chicago,Private not-for-profit,144050,45065,46025,91090,2025-04-18,,https://www.usaspending.gov/award/ASST_NON_DP2AI171120_7529,https://reporter.nih.gov/project-details/11146021,260416093,1600192.71,2011979,2027-08-31,2026-02-06,TRUE,TRUE,TRUE,1555127.71,35.50854787529124,570664.1599999999,453141.06000000006,82708.44999999995,481500,481500,0,11,37,,unitid:144050,D,TRUE,TRUE,TRUE
