unitid,DVADM01,DVADM02,DVADM03,DVADM04,DVADM05,DVADM06,DVADM07,DVADM08,DVADM09,DVADM10,DVADM11,DVADM12
194693,93,93,,100,100,,100,100,,0,0,
194718,100,100,,100,100,,100,100,,0,0,
194736,100,100,,100,100,,100,100,,0,0,
194763,98,98,,98,98,,98,98,,0,0,
194824,58,59,58,16,16,16,16,16,16,0,0,0
194958,78,74,81,21,25,18,20,24,18,0,0,0
195003,71,71,73,18,19,15,18,19,15,0,0,0
195030,36,31,40,20,22,18,20,22,18,0,0,0
195128,76,71,79,15,17,14,15,17,14,0,0,0
195164,82,81,82,16,19,14,16,19,14,0,0,0
195191,45,100,40,20,0,25,20,0,25,0,0,0
195216,58,55,61,17,19,16,17,19,16,0,0,0
195234,73,66,77,14,16,13,14,16,13,0,0,0
195243,82,79,86,13,14,12,13,14,12,0,0,0
195304,59,63,58,14,13,15,14,13,15,0,0,0
195474,71,70,71,13,14,12,13,14,12,0,0,0
195526,23,23,23,26,26,27,26,26,27,0,0,0
195544,71,68,73,14,15,13,14,15,13,0,0,0
195702,100,100,,0,0,,0,0,,0,0,
195720,68,65,69,20,20,19,20,20,19,0,0,0
195809,80,76,82,13,16,12,13,16,12,0,0,0
196006,82,85,78,20,23,15,19,23,15,0,0,0
196015,96,96,97,14,15,14,14,15,13,1,0,1
196024,88,87,90,16,19,12,16,19,12,0,0,0
196033,83,81,85,20,22,19,20,22,19,0,0,0
196042,69,71,67,26,29,21,25,28,21,1,1,1
196051,91,91,92,16,13,19,16,13,19,0,0,0
196060,70,67,72,13,14,13,13,14,13,0,0,0
196079,38,36,39,17,18,16,17,18,16,0,0,0
196088,69,68,71,16,18,14,16,18,14,0,0,0
196097,49,46,51,14,16,13,14,16,13,0,0,0
196103,83,78,87,14,13,13,13,13,13,0,0,0
196112,78,78,80,10,11,9,10,11,9,0,0,0
196121,71,68,74,16,17,16,16,17,16,0,0,0
196130,76,65,84,12,15,10,12,15,10,0,0,0
196149,51,43,57,15,17,14,15,17,14,0,0,0
196158,79,76,82,14,15,13,14,15,13,0,0,0
196167,64,57,67,11,12,11,11,12,11,0,0,0
196176,59,51,64,12,12,12,12,12,12,0,0,0
196185,70,65,74,14,14,13,14,14,13,0,0,0
196194,80,79,81,10,12,9,10,12,9,0,0,0
196200,85,83,87,13,15,12,13,15,12,0,0,0
196219,73,67,77,15,17,14,15,17,13,0,0,0
196237,85,83,86,13,15,12,13,15,12,0,0,0
196246,75,74,76,12,15,11,12,15,11,0,0,0
196291,79,79,74,22,24,11,22,24,11,0,0,0
196413,42,42,41,21,22,20,21,21,20,0,0,0
196431,78,78,,63,63,,63,63,,0,0,
196440,100,100,,100,100,,100,100,,0,0,
196583,65,65,,64,64,,64,64,,0,0,
196592,63,63,63,51,51,51,41,42,40,10,9,11
196653,83,79,83,38,40,38,28,40,27,10,0,11
196866,44,43,45,14,13,14,14,13,14,0,0,0
197027,32,33,31,61,62,59,61,62,59,0,0,0
197036,14,16,10,76,77,72,76,77,72,0,0,0
197045,87,85,89,17,20,15,17,20,15,0,0,0
197133,18,22,16,32,31,33,32,31,33,0,0,0
197142,87,86,87,31,39,26,27,33,24,4,7,2
197151,91,88,92,24,25,23,24,25,23,0,0,0
197197,83,81,85,20,21,20,20,21,20,0,0,0
197221,20,20,22,73,78,60,73,78,60,0,0,0
197230,70,61,74,12,16,11,12,16,11,0,0,0
197285,95,96,93,24,26,22,23,25,21,1,1,1
197647,70,70,,73,73,,73,73,,0,0,
197692,92,92,,78,78,,78,78,,0,0,
197708,64,60,68,59,62,56,59,62,56,0,0,0
197735,94,94,,100,100,,100,100,,0,0,
197744,52,52,,100,100,,100,100,,0,0,
197869,89,86,90,20,21,19,20,21,19,0,0,0
197911,96,96,96,13,17,10,13,17,10,0,0,0
197984,90,87,93,15,18,12,15,18,12,0,0,0
197993,34,,34,20,,20,20,,20,0,,0
198066,40,43,36,23,27,19,23,27,19,0,0,0
198109,49,50,49,77,100,77,61,100,60,16,0,17
198136,94,93,95,17,21,15,16,19,15,1,2,0
198215,78,73,83,16,16,15,16,16,15,0,0,0
198303,72,68,77,9,14,6,9,14,6,0,0,0
198385,14,14,15,49,49,49,49,49,49,0,0,0
198419,7,7,7,55,54,57,55,54,57,0,0,0
198464,90,89,91,20,22,18,19,22,18,0,0,0
198507,70,67,73,9,14,7,9,14,7,0,0,0
198516,67,66,68,13,15,12,13,15,12,0,0,0
198543,80,75,83,20,21,19,19,20,19,1,1,1
198561,87,86,88,10,11,10,10,11,10,0,0,0
198598,92,91,93,7,11,4,7,11,4,0,0,0
198613,84,95,96,12,12,11,12,12,11,0,0,0
198695,77,75,78,12,15,10,12,15,10,0,0,0
198756,43,44,42,15,19,14,15,19,14,0,0,0
198808,81,78,82,14,15,13,14,15,13,0,0,0
198835,81,82,80,7,9,7,7,9,7,0,0,0
198862,74,71,76,8,11,5,8,11,5,0,0,0
198871,32,34,27,100,100,100,100,100,99,0,0,1
198899,78,78,78,29,32,26,29,31,26,0,1,0
198950,75,,75,28,,28,28,,28,0,,0
198969,75,73,81,17,17,16,17,17,16,0,0,0
199032,66,65,67,14,19,10,14,19,10,0,0,0
199069,78,75,80,20,21,20,20,21,19,0,0,1
199102,46,44,47,19,23,18,19,23,18,0,0,0
199111,94,92,95,12,13,12,12,13,12,0,0,0
199120,19,18,19,43,41,45,43,41,45,0,0,0
199139,80,78,82,25,28,22,24,28,22,0,1,0
199148,90,88,91,23,24,24,23,23,23,0,0,0
199157,90,87,92,11,12,11,11,11,11,0,0,0
199184,33,33,33,47,44,48,47,44,48,0,0,0
199193,40,35,44,36,40,33,35,39,33,1,1,0
199209,78,75,84,13,13,14,13,13,13,0,0,1
199218,74,68,77,21,22,20,21,22,20,0,0,0
199272,97,97,98,13,18,9,13,18,9,0,0,0
199281,92,91,93,13,14,13,12,14,12,1,0,1
199306,95,95,95,13,17,9,13,17,9,0,0,0
199412,68,68,67,14,17,12,14,17,12,0,0,0
199458,76,74,79,21,23,18,20,22,18,0,1,0
199582,59,55,62,9,12,6,8,11,6,1,1,0
199607,87,,87,9,,9,9,,9,0,,0
199643,30,30,31,6,9,4,6,9,4,0,0,0
199759,77,69,88,81,88,72,43,48,37,38,40,35
199847,22,22,21,37,36,38,37,36,38,0,0,0
199865,78,64,86,27,25,27,27,25,27,0,0,0
199962,85,82,87,4,5,3,4,5,3,0,0,0
199999,69,65,70,14,13,14,14,13,14,0,0,0
200004,87,83,89,13,15,12,13,15,12,0,0,0
200059,60,56,63,45,46,45,41,44,39,5,3,6
200156,94,94,92,26,25,26,26,25,26,0,0,0
200217,78,79,78,45,46,45,45,46,45,0,0,0
200253,72,74,71,68,63,73,66,61,71,2,2,2
200280,77,72,83,31,30,32,30,29,31,1,1,1
200332,96,95,96,32,35,29,31,34,29,0,0,0
200484,36,34,38,69,65,70,66,65,66,3,0,5
200572,69,67,72,57,54,60,51,51,51,6,3,9
200785,94,91,94,69,70,69,40,60,39,29,10,30
200800,71,67,75,20,21,18,19,21,18,0,1,0
200846,81,80,81,55,60,52,50,52,49,4,7,3
201061,33,21,36,16,19,5,16,19,5,0,0,0
201104,81,81,80,18,19,17,18,19,16,0,0,0
201177,41,83,38,55,50,56,41,40,41,14,10,15
201195,77,82,73,22,23,21,22,23,21,0,0,0
201371,61,58,74,11,10,13,11,10,13,0,0,0
201441,81,79,81,21,22,20,21,22,20,0,0,0
201539,63,20,88,100,100,100,100,100,100,0,0,0
201548,73,68,77,13,17,10,13,17,10,0,0,0
201645,29,29,29,14,14,14,14,14,14,0,0,0
201654,63,68,60,30,33,28,30,33,28,0,0,0
201690,46,38,43,38,62,43,35,56,39,3,6,3
201821,50,50,50,31,12,33,28,12,29,4,0,4
201885,88,88,87,24,26,22,24,26,22,0,0,0
201964,40,40,40,38,40,37,27,28,26,11,12,11
202046,56,48,59,23,30,21,23,30,21,0,0,0
202073,38,40,37,28,31,27,28,31,27,0,0,0
202134,95,95,96,16,20,14,16,20,14,0,0,0
202170,72,59,74,31,30,27,31,30,27,0,0,0
202480,62,56,68,14,14,13,13,14,13,0,0,0
202514,42,46,33,20,18,28,20,18,28,0,0,0
202523,17,16,18,26,26,25,26,26,25,0,0,0
202763,86,85,87,19,19,19,19,19,19,0,0,0
202903,64,51,79,65,79,54,56,64,50,9,15,4
202912,17,22,16,100,100,100,59,75,57,41,25,43
202985,50,0,52,100,,100,58,,58,42,,42
203030,100,100,100,100,100,100,100,100,100,0,0,0
203085,68,67,69,19,18,20,19,18,20,0,0,0
203128,93,91,96,13,13,13,13,13,13,0,0,0
203368,81,78,85,16,16,16,16,16,16,0,0,0
203386,69,78,68,80,84,79,80,84,79,0,0,0
203517,87,85,88,22,21,23,22,21,23,0,0,0
203535,31,27,34,18,18,18,18,18,18,0,0,0
203544,83,100,79,30,15,34,29,15,33,1,0,1
203580,64,66,61,24,30,18,24,30,18,0,0,0
203757,74,70,77,17,15,19,17,15,19,0,0,0
203775,76,73,78,22,23,20,22,23,20,0,0,0
203845,79,77,80,16,18,14,16,18,14,0,0,0
203960,43,48,42,43,50,42,26,43,24,17,7,18
204024,82,81,83,14,15,13,14,15,13,0,0,0
204176,57,67,57,39,0,42,39,0,42,0,0,0
204185,80,76,86,20,20,21,20,20,21,0,0,0
204194,84,83,85,28,30,28,28,29,27,0,0,0
204200,57,58,55,26,24,30,26,24,30,0,0,0
204264,82,78,87,17,15,20,17,15,20,0,0,0
204468,80,79,82,9,11,7,9,11,7,0,0,0
204501,33,29,36,21,23,20,21,23,20,0,0,0
204617,85,82,88,18,21,15,17,21,15,0,0,0
204635,73,73,74,18,20,15,18,20,15,0,0,0
204796,51,50,52,23,22,23,23,22,23,0,0,0
204857,85,82,87,21,21,21,21,21,21,0,0,0
204893,100,,100,100,,100,100,,100,0,,0
204909,51,44,58,15,14,15,15,14,15,0,0,0
204936,83,85,82,18,17,18,18,17,18,0,0,0
205027,83,83,,80,80,,80,80,,0,0,
205054,71,71,72,42,30,43,42,30,43,0,0,0
205124,81,81,,62,62,,62,62,,0,0,
205391,92,90,93,20,22,20,17,18,17,3,4,2
205957,72,71,73,41,44,39,40,43,38,1,1,1
206048,80,80,80,13,11,16,12,11,15,1,0,1
206084,95,94,96,20,21,19,20,20,19,0,0,0
206349,84,74,85,22,7,23,22,7,23,0,0,0
206437,78,76,80,19,21,16,19,21,16,0,0,0
206491,53,54,52,3,4,2,3,4,2,1,1,0
206507,85,81,88,16,18,15,16,18,15,0,0,0
206525,91,91,100,14,17,12,14,17,12,0,0,0
206589,54,50,60,12,12,12,12,12,12,0,0,0
206604,95,95,96,17,16,18,17,16,18,1,1,1
206622,88,87,88,8,9,8,8,9,8,0,0,0
206695,80,79,81,28,34,25,28,33,24,1,1,1
206835,77,79,74,37,33,44,36,32,43,1,1,1
206941,82,82,82,47,44,49,44,41,47,2,3,2
207041,66,69,65,49,93,34,47,91,33,1,2,1
207157,45,49,37,68,69,67,65,66,63,4,3,4
207263,99,99,99,48,51,46,47,50,45,2,1,2
207306,66,69,64,40,42,37,39,42,36,0,0,1
207324,97,94,99,24,31,19,24,31,19,0,0,0
207388,71,73,69,34,35,32,33,34,31,1,1,1
207403,56,84,48,21,21,28,21,21,28,0,0,0
207458,70,69,71,37,32,41,37,32,41,0,0,0
207500,77,74,78,30,33,29,26,28,25,4,4,4
207582,99,99,99,24,23,24,20,19,21,4,4,3
207722,56,44,61,33,36,32,33,36,32,0,0,0
207847,80,77,83,54,54,54,49,51,48,5,3,6
207865,100,100,100,44,44,43,41,42,40,2,2,3
207971,58,64,54,15,18,14,15,16,13,1,1,1
208479,96,100,95,73,80,73,73,80,73,0,0,0
208512,87,67,92,100,100,100,100,100,100,0,0,0
208646,99,98,99,19,24,15,18,24,14,1,1,1
208725,66,69,67,48,44,50,29,44,17,19,0,33
208822,96,96,96,17,18,16,17,18,16,0,0,0
209056,75,70,76,12,12,11,12,12,11,0,0,0
209065,88,87,88,20,22,18,20,22,18,0,0,0
209241,100,100,,100,100,,100,100,,0,0,
209287,50,48,51,37,46,28,37,46,28,0,0,0
209409,66,60,71,17,23,13,17,23,13,0,0,0
209506,92,93,91,9,11,8,9,11,7,1,1,1
209542,79,77,80,20,22,19,18,20,16,3,3,3
209551,85,83,87,15,16,14,15,15,14,0,0,0
209603,69,56,68,26,38,19,26,38,19,0,0,0
209612,92,92,92,15,17,15,15,17,15,0,0,0
209807,91,90,92,20,23,18,18,20,16,2,2,1
209825,95,95,95,8,10,8,8,9,8,0,0,0
209922,27,21,30,13,15,10,13,15,10,0,0,0
210146,83,81,82,22,23,20,21,21,19,1,2,1
210304,59,54,61,5,7,5,5,6,4,0,1,0
210331,90,91,89,29,32,27,29,32,27,0,0,0
210401,79,76,81,16,15,14,16,15,14,0,0,0
210429,99,99,99,23,25,22,22,24,21,1,1,1
210492,74,62,83,17,24,13,17,24,13,0,0,0
210571,86,81,90,8,9,7,8,9,7,0,0,0
210669,59,52,65,10,10,9,10,10,9,0,0,0
210739,79,75,80,16,17,15,15,17,15,0,0,0
210775,62,57,68,12,13,11,12,13,11,0,0,0
211024,90,85,100,36,28,49,35,27,46,2,1,3
211088,79,73,83,8,10,7,8,10,7,0,0,0
211273,31,,31,35,,35,35,,35,0,,0
211291,32,29,35,29,29,30,29,29,30,0,0,0
211352,69,69,69,4,5,4,4,5,4,0,0,0
211431,87,82,88,20,15,21,19,15,20,1,0,1
211440,11,9,15,44,47,42,44,47,42,0,0,0
211468,99,100,99,14,5,14,14,5,14,0,0,0
211477,26,40,24,61,70,55,27,35,20,34,35,34
211556,70,79,70,11,11,12,11,11,12,0,0,0
211583,79,76,81,9,11,7,8,11,7,0,0,1
211635,100,100,100,76,100,73,76,100,73,0,0,0
211802,43,63,40,88,60,95,88,60,95,0,0,0
211893,7,8,6,81,78,85,81,78,85,0,0,0
211981,92,90,94,22,21,23,22,21,23,0,0,0
212009,43,37,48,17,19,16,17,19,16,0,0,0
212054,78,76,79,9,10,8,9,10,8,0,0,0
212106,79,76,81,13,14,13,13,14,13,0,0,0
212115,93,92,93,20,20,20,20,20,20,0,0,0
212133,94,92,96,19,23,17,17,21,15,2,2,2
212197,77,73,79,19,20,19,19,20,19,0,0,0
212577,32,29,34,19,20,18,19,20,18,0,0,0
212601,77,74,81,13,10,15,13,10,15,0,0,0
212674,48,43,52,18,19,17,18,19,17,0,0,0
212805,73,72,75,37,40,35,37,40,35,0,0,0
212832,94,94,94,18,23,16,18,23,16,0,0,0
212911,13,11,14,45,44,46,45,44,46,0,0,0
212984,74,68,78,24,26,23,24,26,23,0,0,0
213011,78,74,81,18,19,18,18,19,17,1,0,1
213020,91,90,92,24,25,23,23,24,23,0,1,0
213163,74,100,75,67,75,69,67,75,69,0,0,0
213233,96,98,90,77,77,74,74,75,70,2,2,4
213251,72,66,77,19,21,17,19,21,17,0,0,0
213303,80,80,79,13,14,12,13,14,12,0,0,1
213321,93,92,94,13,15,11,13,15,11,0,0,0
213349,95,94,96,21,20,21,21,20,21,0,0,0
213358,78,73,83,11,11,10,11,11,10,0,0,0
213367,86,86,86,11,11,11,11,11,11,0,0,0
213385,31,30,34,22,25,20,22,25,20,0,0,0
213400,95,91,99,48,53,43,47,52,43,1,1,0
213507,75,74,75,20,20,19,20,20,19,0,0,0
213543,29,28,31,28,30,27,28,30,27,0,0,0
213598,78,71,82,12,14,11,11,13,11,0,1,0
213622,86,50,100,100,100,100,100,100,100,0,0,0
213668,68,60,76,13,14,13,13,14,13,0,0,0
213774,96,93,97,15,20,13,14,18,12,1,1,1
213826,84,84,84,16,18,15,16,17,15,0,1,0
213914,73,89,71,60,50,61,60,50,61,0,0,0
213987,83,79,87,20,19,20,20,19,20,0,0,0
213996,78,78,79,32,32,32,32,32,32,0,0,0
214023,100,100,100,100,100,100,100,100,100,0,0,0
214041,89,88,90,19,18,20,18,17,19,1,0,1
214069,85,83,86,19,19,19,19,19,19,0,0,0
214148,61,,61,14,,14,14,,14,0,,0
214157,54,43,64,19,18,19,19,18,19,0,0,0
214166,90,85,95,15,10,19,15,10,19,0,0,0
214175,64,58,69,15,17,14,15,17,14,0,0,0
214272,76,70,80,11,13,11,11,13,11,0,0,0
214476,41,40,83,93,83,95,73,50,77,20,33,18
214528,50,49,57,74,69,92,74,69,92,0,0,0
214591,96,96,96,19,22,15,19,21,15,0,0,0
214625,93,94,93,21,25,17,21,25,16,0,0,0
214634,91,92,90,38,38,39,36,37,36,2,1,3
214643,95,95,94,15,17,11,15,17,11,0,0,0
214652,95,95,95,11,15,8,11,15,8,0,0,0
214670,94,95,94,16,19,14,16,19,14,0,0,0
214689,97,97,97,12,16,10,12,16,10,0,0,0
214698,92,92,93,11,12,9,11,12,9,0,0,0
214704,97,97,97,10,12,9,10,12,9,0,0,0
214713,96,96,96,12,14,10,12,14,10,0,0,0
214731,95,95,95,19,23,14,19,22,14,0,0,0
214740,93,94,92,22,26,18,22,26,18,0,0,0
214759,92,91,92,17,23,13,17,23,13,0,0,0
214768,91,93,91,31,35,26,31,35,26,0,0,0
214777,54,52,56,19,22,18,19,22,17,0,0,0
214786,95,94,96,23,26,18,22,26,18,0,0,0
214795,90,88,91,24,28,23,24,28,23,0,0,0
214801,92,92,92,15,18,12,15,18,12,0,0,0
214810,91,88,92,21,30,18,21,29,18,0,0,0
214829,92,92,92,10,12,8,10,11,8,0,0,0
214892,73,92,60,64,71,55,64,71,55,0,0,0
214971,88,88,85,11,12,11,11,12,11,0,0,0
215053,46,32,52,31,36,29,30,36,29,0,0,0
215062,6,6,6,69,70,69,69,70,69,0,0,0
215105,78,77,77,23,29,20,23,29,20,0,0,0
215114,84,83,84,62,59,65,61,58,64,1,1,1
215266,91,92,90,7,7,6,7,7,6,0,0,0
215275,98,98,98,13,16,12,13,16,12,0,0,0
215284,96,96,96,15,18,13,15,18,13,0,0,0
215293,50,46,52,16,16,16,16,16,16,0,0,0
215309,45,33,45,52,100,50,52,100,50,0,0,0
215390,49,69,74,60,78,56,46,56,44,15,22,13
215442,98,97,98,10,12,9,10,12,9,0,0,0
215594,20,8,23,100,100,100,85,100,84,15,0,16
215637,95,95,95,55,51,59,55,51,59,0,0,0
215655,91,90,91,12,14,10,12,14,10,0,0,0
215682,77,76,81,71,72,62,71,72,62,0,0,0
215691,75,68,78,9,12,7,8,11,6,1,1,1
215743,77,73,80,22,24,20,22,24,20,0,0,0
215770,86,86,87,16,17,15,16,17,15,0,0,0
215798,59,52,72,21,23,18,21,23,18,0,0,0
215929,84,86,83,13,13,13,13,13,13,0,0,0
215947,76,71,80,17,18,17,17,18,17,0,0,0
215974,65,100,64,100,100,100,74,100,72,26,0,28
215992,93,90,95,72,77,69,72,77,69,0,0,0
216010,86,85,86,20,21,18,19,21,18,0,0,0
216038,75,74,75,34,36,32,34,36,32,0,0,0
216047,100,100,,100,100,,100,100,,0,0,
216083,99,98,100,67,68,66,58,68,53,9,0,13
216278,79,76,81,12,13,12,12,13,12,0,0,0
216287,7,8,6,42,42,41,42,42,41,0,0,0
216296,53,52,60,69,70,62,69,70,62,0,0,0
216311,76,76,,92,92,,92,92,,0,0,
216339,83,82,84,12,13,12,12,13,12,0,0,0
216357,71,66,79,14,13,16,14,13,16,0,0,0
216366,86,88,86,15,15,15,15,15,15,0,0,0
216524,87,85,90,13,15,12,13,15,12,0,0,0
216542,78,77,79,30,28,33,30,28,32,0,0,1
216597,25,25,25,30,30,30,29,29,30,1,1,0
216667,82,77,86,12,15,10,12,15,10,0,0,0
216694,92,91,94,20,17,25,20,17,25,0,0,0
216764,79,77,81,24,26,22,24,26,22,0,0,0
216773,96,100,96,70,60,73,70,60,73,0,0,0
216807,86,82,92,14,12,16,14,12,16,0,0,0
216852,84,81,86,15,13,16,15,13,16,0,0,0
216931,91,89,94,9,8,9,9,8,9,0,0,0
216940,30,30,,79,79,,79,79,,0,0,
217013,90,92,89,20,20,20,19,19,18,2,0,2
217040,100,100,,93,93,,93,93,,0,0,
217059,94,94,94,17,19,16,17,19,16,0,0,0
217156,5,7,4,63,63,63,63,63,63,0,0,0
217165,66,62,71,15,18,12,15,18,12,0,0,0
217235,84,81,85,14,15,14,14,15,14,0,0,0
217305,73,82,62,27,31,20,27,31,20,0,0,0
217402,49,52,46,20,19,20,20,19,20,0,0,0
217420,81,78,83,20,21,20,20,20,20,0,0,0
217484,77,74,79,17,18,16,17,18,16,0,0,0
217493,14,19,12,51,50,52,51,50,52,0,0,0
217518,88,86,89,14,15,14,14,15,14,0,0,0
217536,70,69,70,14,14,14,14,14,14,0,0,0
217624,32,27,41,14,18,12,14,18,12,0,0,0
217633,53,55,52,34,37,32,34,37,32,0,0,0
217688,76,76,76,16,17,15,16,17,15,0,0,0
217721,67,69,66,6,8,5,6,8,5,0,0,0
217776,100,100,100,34,34,33,33,34,33,0,1,0
217819,72,64,75,14,15,13,14,15,13,0,0,0
217864,98,98,97,23,26,14,23,26,14,0,0,0
217873,73,70,73,9,9,9,9,9,9,0,0,0
217882,38,37,39,20,22,18,20,22,18,0,0,0
217907,97,96,98,16,21,13,16,21,12,0,0,0
217925,98,97,98,32,39,26,32,39,26,0,0,0
217934,96,95,96,10,10,10,9,10,9,1,0,1
217961,64,52,69,13,14,13,13,14,13,0,0,0
217998,61,64,53,47,52,35,46,51,34,1,2,1
218061,82,82,82,22,26,20,22,26,20,0,0,0
218070,53,47,57,14,15,13,14,15,13,0,0,0
218229,68,65,69,24,28,23,24,28,22,0,0,0
218238,98,98,98,11,13,8,10,13,8,1,1,1
218414,75,73,76,15,19,12,15,19,12,0,0,0
218441,63,68,59,22,23,20,21,23,19,0,0,1
218539,72,69,75,11,12,10,11,12,10,0,0,0
218645,80,78,81,27,30,25,26,30,25,0,0,0
218654,69,63,72,26,34,24,26,33,24,1,1,0
218663,61,57,65,25,26,25,25,26,25,0,0,0
218672,76,80,72,70,72,68,69,71,67,1,1,1
218681,76,79,74,29,34,25,28,33,23,2,1,2
218690,76,81,74,61,64,59,60,63,58,1,1,1
218706,70,76,64,66,74,55,65,73,55,1,1,0
218724,80,77,83,19,20,18,19,20,18,0,0,0
218733,82,83,81,13,16,12,13,15,11,1,1,0
218742,70,67,71,27,29,26,27,29,26,0,0,0
218821,81,77,84,28,35,25,28,34,24,0,0,1
218964,75,73,76,20,20,19,20,20,19,0,0,0
218973,59,52,65,21,23,19,21,23,19,0,0,0
219000,59,52,67,23,21,25,23,21,24,0,0,0
219046,94,95,94,32,34,31,30,32,28,2,2,3
219082,98,98,97,41,47,33,40,46,32,1,1,0
219091,73,72,73,22,20,24,22,20,24,0,0,0
219198,48,46,51,26,23,31,24,19,31,2,4,0
219240,74,63,88,15,33,0,0,0,0,15,33,0
219259,93,92,93,32,33,31,30,31,30,1,1,1
219347,85,86,83,38,40,31,37,39,30,1,1,0
219356,99,99,99,39,40,39,38,39,37,1,1,1
219383,82,83,82,15,16,15,15,16,15,0,0,0
219471,99,98,99,26,23,27,25,23,26,1,1,1
219602,96,96,96,31,33,30,27,27,27,4,6,3
219639,68,75,67,42,33,43,37,25,38,5,8,4
219709,96,95,97,19,21,18,19,21,18,0,0,0
219718,97,96,98,12,18,9,11,17,8,1,1,1
219806,68,67,70,18,23,14,18,22,14,0,1,0
219833,88,89,88,20,19,21,20,19,21,0,0,0
219903,73,67,74,80,82,80,80,82,80,0,0,0
219949,67,65,68,36,44,31,36,43,31,0,0,0
219976,67,65,68,25,26,25,25,26,25,0,0,0
220075,87,86,88,25,27,24,24,27,23,1,1,0
220181,58,49,65,7,8,7,7,8,7,0,0,0
220215,91,92,90,28,33,25,27,33,25,0,0,0
220464,84,100,80,69,100,60,62,100,50,8,0,10
220473,54,52,55,55,53,57,52,48,54,3,5,2
220516,54,54,55,26,31,22,25,30,22,0,1,0
220604,97,96,98,77,84,73,63,68,59,15,16,14
220613,72,72,72,36,38,35,35,37,34,0,0,0
220631,59,53,62,15,17,15,15,17,14,1,0,1
220701,83,85,82,36,46,32,36,46,31,0,0,0
220710,66,60,70,17,19,16,17,19,16,0,0,0
220862,93,92,94,18,20,17,17,19,16,0,0,0
220978,68,68,68,31,35,28,31,35,27,1,1,1
221351,50,45,53,16,18,15,16,18,15,0,0,0
221519,51,45,57,18,19,16,18,19,16,0,0,0
221661,67,69,72,42,44,40,41,43,40,0,1,0
221731,59,58,60,29,35,25,29,35,25,0,0,0
221740,77,80,77,34,38,32,34,38,31,0,0,0
221759,46,46,46,29,32,26,29,32,26,0,0,0
221768,87,85,89,25,28,23,25,28,23,0,0,0
221838,93,90,94,15,16,14,15,16,14,0,1,0
221847,83,85,81,27,31,24,27,31,24,0,0,0
221892,70,63,74,27,31,26,27,31,26,0,0,0
221953,60,65,76,47,55,38,46,55,36,1,0,2
221971,47,51,45,23,27,21,22,26,20,1,1,1
221999,6,7,6,57,57,57,57,57,57,0,0,0
222178,64,58,68,13,14,12,13,14,12,0,0,0
222831,79,79,80,39,43,36,39,43,36,1,1,0
222983,47,40,53,12,14,11,12,14,11,0,0,0
223083,0,,0,,,,,,,,,
223117,23,20,33,100,100,100,0,0,0,100,100,100
223232,51,55,48,16,16,17,16,16,17,0,0,0
223472,83,67,84,53,100,51,53,100,51,0,0,0
224004,91,86,94,12,14,11,11,12,10,1,2,1
224147,89,89,90,22,23,21,21,22,20,1,1,1
224226,91,90,92,8,9,7,8,9,7,0,0,0
224244,84,84,84,34,36,30,33,36,30,0,1,0
224323,54,51,57,15,15,15,15,15,15,0,0,0
224527,60,63,57,38,36,40,37,36,39,1,0,2
224545,80,79,81,18,17,19,17,16,18,1,0,1
224554,93,91,94,15,17,14,15,16,14,1,1,1
225201,98,98,100,99,99,100,99,99,100,0,0,0
225247,97,96,97,15,20,12,15,20,11,0,0,0
225399,85,81,87,9,11,9,9,10,8,1,1,1
225414,75,72,78,25,27,23,20,23,19,5,5,5
225432,91,88,92,24,28,21,21,25,19,2,3,2
225502,77,74,79,12,14,11,10,12,9,2,2,2
225511,70,68,71,27,28,26,25,26,24,2,2,2
225548,68,66,69,24,29,21,21,22,20,3,7,1
225627,93,92,94,10,10,10,10,10,10,0,0,0
225991,62,65,58,67,71,62,67,71,62,0,0,0
226091,86,82,88,25,27,24,23,25,22,2,2,1
226152,46,44,48,36,42,33,36,41,32,0,1,0
226231,41,44,37,24,28,19,23,27,18,1,0,1
226383,73,73,77,22,27,20,22,27,20,0,0,0
226471,95,94,96,8,10,6,8,10,6,0,0,0
226587,58,56,59,11,14,9,11,14,9,0,0,0
226833,87,86,89,16,17,15,15,16,15,0,1,0
227216,72,69,75,26,28,25,25,27,24,1,1,1
227368,85,82,87,49,52,47,38,40,37,11,13,10
227429,34,32,34,15,16,14,13,15,12,2,2,2
227526,75,72,77,32,31,32,31,30,31,1,1,1
227757,8,8,8,46,46,46,46,46,46,0,0,0
227845,84,81,85,14,16,13,14,16,13,0,0,0
227863,93,92,94,45,44,46,45,43,46,1,1,1
227881,85,82,87,24,26,23,23,24,22,1,2,1
228042,88,88,88,15,17,14,15,17,14,0,0,0
228149,89,86,91,11,13,10,11,13,10,0,0,0
228246,61,59,64,17,19,16,17,19,16,0,0,0
228325,84,82,87,55,54,56,54,53,55,2,2,1
228343,39,34,43,16,17,14,16,17,14,0,0,0
228431,88,86,90,19,21,17,18,21,17,0,0,0
228459,89,87,91,24,24,23,23,23,23,1,1,1
228468,56,57,55,20,17,21,19,17,21,0,0,0
228501,96,96,95,22,26,17,21,25,16,1,1,1
228529,94,92,96,33,35,32,30,32,30,2,2,2
228705,92,90,94,16,19,14,16,19,14,0,0,0
228723,63,63,63,43,44,42,37,38,37,5,6,5
228769,81,80,82,28,30,26,25,27,23,3,3,3
228778,29,25,33,49,49,49,48,48,48,1,1,1
