event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2012,12/2012,main_campus,closure,Westwood College-Ft Worth,Westwood College-Ft Worth,442499,,03079201,30792,TX,Private for-profit,4-year or above,4-year or above,599,2011,2008,2013,D,12/2012,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2012,12/31/2012,main_campus,closure,Lincoln College of Technology-Vine Street,Lincoln College of Technology-Vine Street,205717,,01212803,12128,OH,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1714,2011,2008,2013,D,12/31/2012,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2012,6/30/2012,main_campus,closure,Kaplan College-Panorama City,Kaplan College-Panorama City,424424,,03044500,30445,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,350,2011,2008,2012,D,6/30/2012,,A,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2012.
2012,7/1/2012,main_campus,closure,Academy of Court Reporting-Clawson,Academy of Court Reporting-Clawson,363457,,00489816,4898,MI,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,299,2011,2008,2012,D,7/1/2012,,A,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2012.
2012,7/1/2012,main_campus,closure,University of South Florida-Polytechnic,University of South Florida-Polytechnic,451680,,00153705,1537,FL,Public,4-year or above,4-year or above,1683,2011,2010,2012,D,7/1/2012,,A,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2012.
2012,8/15/2012,main_campus,closure,Coryell Cosmetology College,Coryell Cosmetology College,439604,,03509400,35094,TX,Private for-profit,Less than 2 years,Less than 2 years,35,2011,2008,2012,D,8/15/2012,,A,ipeds_annual_directory,HD2012.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2012.
2012,,main_campus,closure,ACT College,ACT College,419022,opeid6,,30911,VA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,807,2011,2008,2012,D,8/1/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,5,
2012,,main_campus,closure,ATI Career Training Center,ATI Career Training Center-Miami,136738,opeid6,,22932,Multiple,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1997,2011,2008,2012,M,12/21/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,4,5,
2012,,main_campus,closure,ATI- Career Training Center,ATI Career Training Center-North Richland Hills,250920,opeid6,,25965,Multiple,Private for-profit,Less than 2 years,Less than 2 years,3523,2011,2008,2012,M,12/5/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,4,3,
2012,,main_campus,closure,American Commercial College,American Commercial College-Lubbock,222682,opeid6,,22008,TX,Private for-profit,Less than 2 years,Less than 2 years,437,2011,2008,2012,M,11/30/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Butler Business School,Butler Business School Inc,128762,opeid6,,21151,CT,Private for-profit,Less than 2 years,Less than 2 years,415,2011,2008,2012,M,12/31/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Carnegie Career College,Carnegie Career College,444477,opeid6,,36933,OH,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,416,2011,2008,2012,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,2,5,
2012,,main_campus,closure,Chester College of New England,Chester College of New England,183345,opeid6,,4733,NH,Private not-for-profit,4-year or above,4-year or above,169,2011,2008,2012,D,7/2/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2012,,main_campus,closure,Fashion Careers of California College,Fashion Careers College,114372,opeid6,,22343,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,169,2011,2008,2013,D,01/31/2013,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2012,,main_campus,closure,FastTrain of Fort Lauderdale,FastTrain of Ft Lauderdale,454412,opeid6,,41320,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,298,2011,2008,2012,D,6/22/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2012,,main_campus,closure,FastTrain of Jacksonville,FastTrain of Jacksonville,451088,opeid6,,41322,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,295,2011,2008,2012,D,6/22/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2012,,main_campus,closure,FastTrain of Miami,FastTrain of Miami,451112,opeid6,,41319,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,160,2011,2008,2012,D,6/22/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2012,,main_campus,closure,FastTrain of Tampa,FastTrain of Tampa,454430,opeid6,,41321,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,145,2011,2008,2012,D,6/22/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2012,,main_campus,closure,Hairstyling Institute of Charlotte,Hairstyling Institute of Charlotte Inc,198631,opeid6,,22387,NC,Private for-profit,Less than 2 years,Less than 2 years,115,2011,2008,2011,M,3/2/2012,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Healthy Hair Academy,Healthy Hair Academy,450997,opeid6,,41278,CA,Private for-profit,Less than 2 years,Less than 2 years,164,2011,2008,2012,D,05/18/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Institute of Medical Education,Institute of Medical Education,454713,opeid6,,41323,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,596,2011,2010,2011,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,4,
2012,,main_campus,closure,James Albert School of Cosmetology,James Albert School of Cosmetology-Costa Mesa,439695,opeid6,,34854,CA,Private for-profit,Less than 2 years,Less than 2 years,85,2011,2008,2011,M,2/4/2012,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,6,3,
2012,,main_campus,closure,Kaplan College,Kaplan College-Denver,381796,opeid6,,21676,CO,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,398,2011,2008,2013,D,11/30/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2012,,main_campus,closure,Lamson College,Lamson College,104984,opeid6,,25215,AZ,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,487,2011,2008,2012,M,12/19/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2012,,main_campus,closure,Lon Morris College,Lon Morris College,226329,opeid6,,3585,TX,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1260,2011,2008,2012,D,08/19/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,5,
2012,,main_campus,closure,Mountain State University,Mountain State University,237154,opeid6,,3807,Multiple,Private not-for-profit,4-year or above,4-year or above,8399,2011,2008,2012,M,12/31/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,100,8,
2012,,main_campus,closure,Mountain State University,,,,,103807,Multiple,Private not-for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,8,8,
2012,,main_campus,closure,New York Institute of English And Business,New York Institute of English and Business,193788,opeid6,,23256,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1290,2011,2008,2013,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,4,
2012,,main_campus,closure,Northwest Aviation College,Northwest Aviation College,234526,opeid6,,41352,WA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,49,2011,2011,2012,D,3/2/2012,,R,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2012,,main_campus,closure,Notter School of Pastry Arts,Notter School of Pastry Arts,461519,opeid6,,41736,FL,Private for-profit,Less than 2 years,Less than 2 years,44,2011,2011,2012,M,11/2/2012,,N,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,2,
2012,,main_campus,closure,Oklahoma Health Academy,Oklahoma Health Academy-Moore,437583,opeid6,,33964,OK,Private for-profit,Less than 2 years,Less than 2 years,232,2011,2008,2012,M,11/29/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Oklahoma Health Academy,Oklahoma Health Academy-Tulsa,437565,opeid6,,33963,OK,Private for-profit,Less than 2 years,Less than 2 years,280,2011,2008,2012,D,6/15/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Oregon Career & Technology Center,Oregon Career & Technology Center,446419,opeid6,,38823,OH,Public,Less than 2 years,Less than 2 years,53,2011,2008,2013,D,06/30/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,1,2,2,
2012,,main_campus,closure,Phillips Hairstyling Institute,Phillips Hairstyling Institute,194453,opeid6,,12072,NY,Private for-profit,Less than 2 years,Less than 2 years,189,2011,2008,2012,D,5/22/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Premier Hair Academy,Premier Hair Academy,230223,opeid6,,25577,UT,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,99,2011,2008,2012,D,6/5/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2012,,main_campus,closure,Rose Training Institute,Rose Training Institute,455822,opeid6,,41478,FL,Private for-profit,Less than 2 years,Less than 2 years,72,2011,2010,2012,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,Rosston College,,,,,23327,CA,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2012,,main_campus,closure,Community Mercy Health Partners,Springfield Regional School of Nursing,202268,opeid6,,9172,OH,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,98,2011,2008,2012,D,5/3/12,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,4,
2012,,main_campus,closure,State Beauty Academy,State Beauty Academy,441797,opeid6,,35514,TX,Private for-profit,Less than 2 years,Less than 2 years,41,2011,2008,2012,D,09/22/2012,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2012,,main_campus,closure,TechSkills - Charlotte,TechSkills-Charlotte,454032,opeid6,,40983,NC,Private for-profit,Less than 2 years,Less than 2 years,587,2011,2008,2012,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,2,
2013,01/08/2013,main_campus,closure,Lester E Cox Medical Center-School of Medical Technology,Lester E Cox Medical Center-School of Medical Technology,433217,,02068204,20682,MO,Private not-for-profit,4-year or above,4-year or above,7,2012,2008,2017,D,01/08/2013,,A,ipeds_annual_directory,HD2017.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2017.
2013,01/15/2013,main_campus,closure,Texas School of Business-East,Texas School of Business-East,443605,,02312203,23122,TX,Private for-profit,Less than 2 years,Less than 2 years,399,2012,2008,2013,D,01/15/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,01/15/2013,main_campus,closure,Texas School of Business-Southwest,Texas School of Business-Southwest,382054,,02312201,23122,TX,Private for-profit,Less than 2 years,Less than 2 years,439,2012,2008,2013,D,01/15/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,01/18/2013,main_campus,closure,Everest Institute-Decatur,Everest Institute-Decatur,438638,,01035601,10356,GA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,965,2012,2008,2013,D,01/18/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,01/31/2013,main_campus,closure,Milan Institute of Cosmetology-Concord,Milan Institute of Cosmetology-Concord,457068,,02248208,22482,CA,Private for-profit,Less than 2 years,Less than 2 years,268,2012,2010,2013,D,01/31/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,02/15/2013,main_campus,closure,Sanford-Brown College-Hazelwood,Sanford-Brown College-Hazelwood,406264,,02569306,25693,MO,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1274,2012,2008,2013,D,02/15/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,02/16/2013,main_campus,closure,Southeastern Beauty School-Columbus Midtown,Southeastern Beauty School-Columbus Midtown,406060,,02354500,23545,GA,Private for-profit,Less than 2 years,Less than 2 years,199,2012,2008,2013,D,02/16/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,02/20/2013,main_campus,closure,Provo CollegeAmerican Fork,Provo CollegeAmerican Fork,456995,,02360802,23608,UT,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,287,2012,2010,2013,D,02/20/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,02/26/2013,main_campus,closure,Kaplan Career Institute-Boston,Kaplan Career Institute-Boston,457013,,00748801,7488,MA,Private for-profit,Less than 2 years,Less than 2 years,278,2012,2010,2013,D,02/26/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,03/06/2013,main_campus,closure,Kaplan University-Council Bluffs Campus,Kaplan University-Council Bluffs Campus,445416,,00458610,4586,IA,Private for-profit,4-year or above,4-year or above,396,2012,2008,2013,D,03/06/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,03/13/2013,main_campus,closure,Westwood College-Dallas,Westwood College-Dallas,442505,,02313901,23139,TX,Private for-profit,4-year or above,4-year or above,350,2012,2008,2013,D,03/13/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,03/28/2013,main_campus,closure,Kaplan Career Institute-Detroit,Kaplan Career Institute-Detroit,449278,,02289801,22898,MI,Private for-profit,Less than 2 years,Less than 2 years,621,2012,2008,2013,D,03/28/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,04/07/2013,main_campus,closure,Everest College-Arlington,Everest College-Arlington,442310,,00450702,4507,VA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,608,2012,2008,2013,D,04/07/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,05/2013,main_campus,closure,Centro de Capacitacion y Asesoramiento Vetelba,Centro de Capacitacion y Asesoramiento Vetelba,441681,,03585300,35853,PR,Private not-for-profit,Less than 2 years,Less than 2 years,89,2012,2008,2013,D,05/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,06/10/2013,main_campus,closure,Galen College of Medical and Dental Assistants,Galen College of Medical and Dental Assistants,114895,,01202700,12027,CA,Private for-profit,Less than 2 years,Less than 2 years,142,2012,2008,2013,D,06/10/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,06/14/2013,main_campus,closure,Carrington College California-Emeryville,Carrington College California-Emeryville,445355,,00974808,9748,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,310,2012,2008,2013,D,06/14/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,06/21/2013,main_campus,closure,Kaplan College-Milwaukee,Kaplan College-Milwaukee,448655,,02201803,22018,WI,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,388,2012,2008,2013,D,06/21/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,06/28/2013,main_campus,closure,Global Business Institute,Global Business Institute,191384,,02265200,22652,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,299,2012,2008,2013,D,06/28/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,06/28/2013,main_campus,closure,Global Business Institute,Global Business Institute,191393,,02265204,22652,NY,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,754,2012,2008,2013,D,06/28/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,06/30/2013,main_campus,closure,Bangor Theological Seminary,Bangor Theological Seminary,160968,,00203500,2035,ME,Private not-for-profit,4-year or above,4-year or above,90,2012,2008,2013,D,06/30/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/01/2013,main_campus,closure,ATI Career Training Center-Dallas,ATI Career Training Center-Dallas,456913,,02596602,25966,TX,Private for-profit,Less than 2 years,Less than 2 years,511,2012,2010,2013,D,07/01/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/01/2013,main_campus,closure,Kaplan College-Merrillville,Kaplan College-Merrillville,152424,,02201804,22018,IN,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,121,2012,2008,2013,D,07/01/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/13/2013,main_campus,closure,Everest Institute-Hialeah,Everest Institute-Hialeah,136011,,02121801,21218,FL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,920,2012,2008,2013,D,07/13/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/15/2013,main_campus,closure,Everest College-Milwaukee,Everest College-Milwaukee,463621,,00153410,1534,WI,Private for-profit,Less than 2 years,Less than 2 years,1391,2012,2011,2013,D,07/15/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/25/2013,main_campus,closure,Lawton Career Institute-Warren Main Campus,Lawton Career Institute-Warren Main Campus,451893,,03028501,30285,MI,Private for-profit,Less than 2 years,Less than 2 years,193,2012,2008,2013,D,07/25/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/31/2013,main_campus,closure,Kaplan College-Chesapeake,Kaplan College-Chesapeake,475246,,02083602,20836,VA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,222,2012,2011,2013,D,07/31/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,07/31/2013,main_campus,closure,Milan Institute-Boise,Milan Institute-Boise,440846,,03098710,30987,ID,Private for-profit,Less than 2 years,Less than 2 years,316,2012,2008,2014,D,07/31/2013,,A,ipeds_annual_directory,HD2014.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2014.
2013,08/12/2013,main_campus,closure,Newbridge College-Long Beach,Newbridge College-Long Beach,450775,,02584201,25842,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,306,2012,2008,2013,D,08/12/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,08/2013,main_campus,closure,Orange Park International School of Beauty,Orange Park International School of Beauty,136251,,04134900,41349,FL,Private for-profit,Less than 2 years,Less than 2 years,118,2012,2010,2013,D,08/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,09/04/2013,main_campus,closure,Michael's School of Beauty,Michael's School of Beauty,417390,,03753400,37534,GA,Private for-profit,Less than 2 years,Less than 2 years,96,2012,2008,2013,D,09/04/2013,,A,ipeds_annual_directory,HD2013.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2013.
2013,09/05/2013,main_campus,closure,Centura College-Richmond Westend,Centura College-Richmond Westend,440378,,03126401,31264,VA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,257,2012,2008,2014,D,09/05/2013,,A,ipeds_annual_directory,HD2014.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2014.
2013,09/13/2013,main_campus,closure,Arthur's Beauty School Inc-Pine Bluff,Arthur's Beauty School Inc-Pine Bluff,445531,,02538501,25385,AR,Private for-profit,Less than 2 years,Less than 2 years,73,2012,2008,2014,D,09/13/2013,,A,ipeds_annual_directory,HD2014.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2014.
2013,11/06/2013,main_campus,closure,Wyotech-West Sacramento,Wyotech-West Sacramento,445452,,00915706,9157,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,2256,2012,2008,2014,D,11/06/2013,,A,ipeds_annual_directory,HD2014.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2014.
