UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM       
100654,77824,102214,88296,76444,55595,.,70646,817,300,295,5,0,12,6,6,76,24,31,114,5,255,57,1,161,17,19
100663,106434,151890,101924,82764,72618,.,.,9452,2823,2823,0,0,296,33,263,468,1208,1910,348,525,1874,689,0,820,294,71
100690,36637,44739,32547,30773,29520,.,.,63,32,32,0,0,8,2,6,0,7,5,0,0,11,0,0,9,2,0
100706,92561,137427,98415,84810,71344,55836,.,1547,426,426,0,0,25,10,15,106,102,502,106,4,276,108,0,162,6,0
100724,72635,89485,77748,66413,49059,.,33257,818,248,245,3,0,119,25,94,45,38,43,95,10,220,89,6,86,34,5
100733,.,.,.,.,.,.,.,89,0,0,0,0,0,0,0,19,19,1,22,0,28,2,0,26,0,0
100751,97394,157049,101401,81339,60238,.,.,6489,1805,1740,65,0,220,49,171,598,617,489,600,251,1909,686,27,848,229,119
100760,63494,.,.,.,.,.,63494,153,65,65,0,0,12,3,9,20,6,2,3,0,45,17,0,28,0,0
100812,81402,95618,84539,69609,67122,.,.,293,120,120,0,0,39,5,34,40,16,13,19,0,46,5,0,29,12,0
100830,75664,94465,76636,71206,46840,51864,100278,638,273,265,0,8,28,14,14,94,24,40,56,4,119,29,1,86,0,3
100858,104085,144633,105564,89411,57191,66093,38991,5968,1795,1522,65,208,210,63,147,592,515,672,697,38,1449,393,2,606,395,53
100937,63170,69201,63627,66536,.,48073,.,278,103,103,0,0,18,6,12,31,4,7,54,4,57,17,0,31,8,1
101028,61090,.,.,.,.,.,61090,137,61,61,0,0,9,3,6,11,1,1,2,0,52,10,0,41,1,0
101116,49688,.,.,.,49688,.,.,43,21,21,0,0,11,0,11,5,1,0,0,0,5,2,0,3,0,0
101143,83100,.,.,.,83100,.,.,168,82,82,0,0,7,0,7,8,6,3,6,0,56,13,0,40,1,2
101161,68532,.,.,.,.,.,68532,489,268,268,0,0,62,4,58,35,15,6,16,0,87,32,0,52,2,1
101189,58093,73829,76812,56414,41322,17744,.,366,180,180,0,0,41,10,31,25,4,2,62,0,52,12,0,40,0,0
101240,64165,.,.,.,.,.,64165,406,162,162,0,0,27,4,23,40,9,15,25,1,127,32,0,77,18,0
101277,.,.,.,.,.,.,.,7,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
101286,62688,.,.,.,.,.,62688,295,142,142,0,0,46,6,40,19,4,7,5,0,72,13,0,53,2,4
101295,63207,.,.,.,.,.,63207,363,184,184,0,0,15,4,11,26,6,7,8,0,117,19,0,83,15,0
101301,57789,.,.,.,.,.,57789,152,56,56,0,0,8,0,8,27,2,1,10,0,48,11,0,35,1,1
101365,59623,108425,.,58654,53619,.,.,39,20,20,0,0,13,0,13,2,0,1,0,0,3,0,0,3,0,0
101435,67281,85219,68540,64124,49215,.,.,177,55,55,0,0,18,4,14,18,1,1,56,1,27,10,2,9,6,0
101453,46812,46516,49673,.,44840,.,.,38,9,9,0,0,1,1,0,12,1,1,5,0,9,2,0,7,0,0
101462,57652,.,.,.,.,.,57652,86,37,37,0,0,9,2,7,12,7,4,1,0,16,3,0,13,0,0
101471,43404,.,.,.,.,.,43404,167,82,82,0,0,27,0,27,17,7,2,5,0,27,0,0,24,3,0
101480,67734,84394,72972,62664,53035,.,.,1079,409,409,0,0,44,0,44,98,34,43,131,0,320,145,0,129,40,6
101505,67264,.,.,.,.,.,67264,459,204,204,0,0,52,6,46,14,17,7,16,0,149,37,0,106,6,0
101514,65293,.,.,.,.,.,65293,512,229,229,0,0,36,3,33,36,7,25,35,0,144,27,0,110,7,0
101569,65170,.,.,.,.,.,65170,246,104,104,0,0,16,3,13,24,4,3,12,0,83,22,6,52,3,0
101587,62937,79455,66306,59968,46293,36330,.,475,201,190,0,11,23,5,18,60,16,8,62,0,105,51,0,35,18,1
101602,62834,.,.,.,.,.,62834,140,72,72,0,0,8,3,5,11,6,4,7,0,32,7,0,25,0,0
101648,63047,.,.,.,.,.,63047,104,22,22,0,0,3,1,2,8,33,0,1,0,37,11,0,24,2,0
101675,46532,57561,53405,47175,43236,.,.,214,90,88,2,0,17,2,15,18,9,5,22,0,53,30,0,23,0,0
101693,50194,54445,52732,47955,43160,.,30500,214,103,103,0,0,3,2,1,17,13,2,42,1,33,3,0,30,0,0
101709,76970,89058,73690,70189,64087,.,.,519,168,168,0,0,25,8,17,42,31,15,91,7,140,64,0,56,20,0
101736,61526,.,.,.,.,.,61526,290,112,112,0,0,43,3,40,38,11,7,18,0,61,17,0,44,0,0
101879,78383,97228,81677,69393,.,61361,.,896,376,376,0,0,89,15,74,64,39,28,69,13,218,75,0,119,18,6
101897,61952,.,.,.,.,.,61952,193,88,88,0,0,20,5,15,21,2,4,0,0,58,11,0,45,2,0
101912,43582,35903,55351,39565,.,.,.,301,126,124,2,0,15,7,8,49,6,17,17,2,69,15,0,42,12,0
101994,64540,.,.,.,.,.,64540,51,18,18,0,0,6,1,5,4,2,1,1,0,19,2,0,17,0,0
102030,64856,.,.,.,.,.,64856,213,88,88,0,0,17,1,16,12,11,1,7,0,77,9,0,60,8,0
102049,82724,101077,81705,71794,56488,.,.,1045,417,417,0,0,33,33,0,76,73,53,150,43,200,29,0,152,19,0
102058,3850,.,.,.,3850,.,.,24,10,9,1,0,1,0,1,3,3,0,0,0,7,2,1,3,1,0
102067,62423,.,.,.,.,.,62423,339,145,145,0,0,4,1,3,60,1,8,6,0,115,13,0,83,19,0
102076,69501,.,.,.,.,.,69501,150,75,75,0,0,2,2,0,18,5,4,8,0,38,13,0,24,1,0
102094,70535,93484,73926,66260,52356,.,.,2212,973,947,26,0,228,36,192,169,145,110,86,28,473,142,3,217,104,7
102234,61385,91200,55442,56857,47000,30000,.,219,81,81,0,0,8,2,6,20,6,7,40,0,57,23,0,33,1,0
102270,46264,42150,48762,46533,36338,.,36000,143,61,61,0,0,4,4,0,20,6,5,15,0,32,24,1,7,0,0
102298,57341,70118,56534,59178,49687,.,.,177,53,53,0,0,3,3,0,50,1,4,25,0,41,18,1,14,8,0
102313,63060,.,.,.,.,.,63060,162,71,71,0,0,10,2,8,14,7,3,1,0,56,7,0,42,7,0
102368,64520,78418,70178,65472,.,51345,59119,1661,608,608,0,0,223,14,209,158,55,63,199,8,347,53,24,261,3,6
102377,67330,90602,68876,50885,47516,45000,.,611,242,209,19,14,21,17,4,71,55,29,22,40,131,47,0,74,4,6
102395,64120,90984,66763,58688,.,40193,.,56,13,13,0,0,13,1,12,8,2,4,6,0,10,0,0,8,1,1
102429,67241,.,.,.,.,.,67241,347,130,130,0,0,70,7,63,29,5,7,36,0,70,21,0,36,12,1
102553,85621,102983,85315,74605,63319,.,.,1530,715,547,57,111,33,5,28,109,133,83,125,8,324,44,3,212,57,8
102580,.,.,.,.,.,.,.,9,2,2,0,0,1,0,1,1,2,0,1,0,2,1,0,0,1,0
102614,86853,105207,89611,76477,73452,.,74345,1937,877,366,411,100,64,26,38,106,143,169,95,4,479,81,3,255,110,30
102632,74947,88013,79109,68970,52078,.,.,281,119,111,6,2,8,3,5,21,24,21,18,0,70,24,0,37,9,0
102669,61548,73081,63107,56654,53552,.,.,133,70,64,5,1,18,0,18,16,4,5,13,0,7,0,0,7,0,0
102711,.,.,.,.,.,.,.,64,23,23,0,0,9,0,9,2,1,4,4,0,21,15,0,6,0,0
102845,46051,.,.,.,46051,.,.,224,122,122,0,0,0,0,0,24,13,2,17,0,46,1,17,28,0,0
103501,46800,.,.,.,46800,.,.,25,7,7,0,0,0,0,0,5,2,1,0,0,10,0,0,10,0,0
103529,.,.,.,.,.,.,.,190,2,0,0,2,0,0,0,47,46,43,7,0,45,0,0,45,0,0
103741,.,.,.,.,.,.,.,12,7,7,0,0,2,0,2,2,0,0,0,0,1,0,0,1,0,0
103893,51301,.,.,.,51301,.,.,81,39,39,0,0,9,0,9,29,0,0,0,0,4,0,0,4,0,0
103909,59647,.,.,.,59647,.,.,66,34,34,0,0,8,0,8,21,0,0,0,0,3,0,0,3,0,0
103927,54938,.,.,.,54938,.,.,40,18,18,0,0,6,0,6,15,0,0,0,0,1,0,0,1,0,0
103954,.,.,.,.,.,.,.,4,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
103963,43180,.,.,.,43180,.,.,40,19,19,0,0,4,0,4,3,3,0,0,0,11,3,5,3,0,0
104090,61360,.,.,66560,41992,.,59400,67,37,37,0,0,8,0,8,12,0,0,0,2,8,0,0,8,0,0
104151,107320,160239,113173,91554,61172,70172,54712,12186,3909,3768,131,10,412,83,329,2158,1544,1579,968,60,1556,256,25,1010,201,64
104160,68418,.,.,.,.,.,68418,649,219,219,0,0,65,8,57,66,15,12,63,3,206,71,0,115,15,5
104179,102736,137973,97839,85939,45794,64146,181750,11837,3211,2431,711,69,882,177,705,912,1063,2105,1415,172,2077,752,24,867,278,156
104346,61967,61967,.,.,.,.,.,426,117,117,0,0,81,4,77,49,7,29,23,2,118,65,0,53,0,0
104391,.,.,.,.,.,.,.,10,6,6,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0
104425,62549,.,.,.,.,.,62549,410,150,150,0,0,39,7,32,46,14,21,39,3,98,27,0,57,14,0
104443,.,.,.,.,.,.,.,5,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
104568,.,.,.,.,.,.,.,25,12,12,0,0,2,0,2,3,0,0,0,0,8,0,4,4,0,0
104577,74924,90341,67892,.,.,.,.,394,131,131,0,0,8,6,2,34,16,11,59,4,131,75,0,56,0,0
104586,83289,109951,93364,73985,61874,.,.,529,171,171,0,0,174,9,165,41,14,8,17,4,100,24,0,35,39,2
104665,37500,.,.,.,37500,.,.,8,4,4,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0
104708,90025,.,.,.,.,.,90025,891,445,443,2,0,48,18,30,60,113,33,13,6,173,48,0,114,7,4
104717,64822,91688,77832,71785,61210,52751,48946,3708,2484,2484,0,0,98,18,80,203,60,41,145,52,625,371,10,108,120,16
105136,.,.,.,.,.,.,.,547,12,0,6,6,14,3,11,161,197,89,11,0,63,15,0,43,4,1
105145,83077,.,.,.,.,.,83077,460,197,195,2,0,52,7,45,60,66,10,4,1,70,14,0,53,3,0
105154,89983,.,.,.,.,.,89983,1059,540,538,2,0,65,12,53,77,124,28,24,3,198,29,0,154,12,3
105206,63930,.,.,.,63930,.,.,339,127,127,0,0,16,3,13,50,4,19,24,0,99,20,0,75,4,0
105215,49799,.,.,.,.,.,49799,43,22,22,0,0,0,0,0,5,13,1,0,0,2,0,0,0,2,0
105297,57148,64893,59325,54821,52100,.,.,278,66,66,0,0,35,8,27,34,24,14,8,0,97,53,2,42,0,0
105330,82674,109476,78428,70290,54497,58384,.,3247,1239,1216,23,0,117,36,81,142,600,390,287,27,445,190,0,166,55,34
105349,61869,.,.,.,61869,.,.,293,115,115,0,0,39,6,33,23,18,21,20,0,57,9,0,35,12,1
105428,86605,.,.,.,.,.,86605,728,376,374,2,0,51,12,39,50,74,17,13,4,143,27,0,107,6,3
105525,71980,.,.,.,.,.,71980,1561,407,407,0,0,604,24,580,98,99,116,33,1,203,101,0,90,0,12
105534,60810,.,.,.,60810,.,.,170,96,96,0,0,24,0,24,6,0,0,0,0,44,0,0,44,0,0
105543,58682,.,.,.,58682,.,.,57,39,39,0,0,5,0,5,2,0,0,0,0,11,0,0,11,0,0
105589,37700,.,41594,33880,51000,.,.,169,91,91,0,0,2,2,0,25,2,4,2,0,43,5,8,29,1,0
105659,42003,.,.,.,42003,.,.,46,25,25,0,0,0,0,0,5,0,0,0,0,16,0,8,6,2,0
105668,67611,.,.,.,.,.,67611,764,261,257,4,0,54,6,48,128,132,46,28,2,113,26,0,81,2,4
105677,.,.,.,.,.,.,.,8,6,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
105747,91520,.,.,.,.,.,91520,475,237,235,2,0,28,10,18,48,57,17,11,2,75,13,0,56,5,1
105792,89295,.,.,.,.,.,89295,267,123,122,1,0,21,9,12,27,45,12,5,1,33,10,0,18,2,3
105899,48067,69567,51574,42619,42653,.,28466,183,52,52,0,0,2,2,0,10,2,3,58,4,52,21,14,17,0,0
106041,51524,.,.,.,.,.,51524,95,52,52,0,0,0,0,0,11,29,0,0,0,3,0,0,1,2,0
106148,71748,.,.,.,71748,.,.,520,172,172,0,0,47,6,41,77,29,25,49,5,116,41,0,54,20,1
106245,70641,92429,70770,64100,47231,.,.,1080,454,454,0,0,57,13,44,155,42,164,54,1,153,55,0,68,28,2
106263,75533,115602,90810,69663,46716,.,.,4636,1157,901,252,4,593,17,576,927,378,504,190,241,646,329,27,200,88,2
106306,44650,50000,49650,43788,.,.,.,115,22,22,0,0,19,2,17,11,4,1,16,0,42,26,0,13,3,0
106315,.,.,.,.,.,.,.,9,3,3,0,0,1,0,1,3,1,0,0,0,1,0,0,1,0,0
106324,.,.,.,.,.,.,.,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
106342,52349,60502,54800,50446,45169,.,.,167,53,53,0,0,16,3,13,12,12,2,50,2,20,3,0,15,0,2
106351,.,.,.,.,.,.,.,15,6,6,0,0,6,0,6,1,1,0,0,0,1,0,0,1,0,0
106360,.,.,.,.,.,.,.,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106397,92078,136658,96280,91942,55807,69555,.,5287,1530,1444,20,66,328,53,275,477,729,834,168,50,1171,314,6,594,219,38
106412,54036,65365,61389,53983,45568,.,.,627,219,171,18,30,35,10,25,40,31,30,76,1,195,65,0,99,28,3
106449,46248,64496,60160,48419,41255,.,.,291,119,119,0,0,18,1,17,38,16,18,24,0,58,13,0,34,11,0
106458,67737,91970,76665,63273,44249,.,80159,1627,555,555,0,0,84,25,59,241,273,58,94,11,311,117,1,113,76,4
106467,62535,80685,67361,61693,50617,.,42893,860,405,405,0,0,44,6,38,54,35,39,72,8,203,68,1,113,21,0
106485,51497,68600,54399,53042,43176,.,57374,389,170,170,0,0,8,8,0,13,7,17,27,2,145,33,4,77,27,4
106494,.,.,.,.,.,.,.,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106546,62764,.,.,.,.,.,62764,90,66,66,0,0,1,0,1,6,0,2,1,0,14,1,1,12,0,0
106625,43031,.,.,.,.,.,43031,159,72,72,0,0,21,2,19,6,6,7,15,0,32,17,0,15,0,0
106704,65644,82472,69001,67952,55990,50861,43992,1419,584,584,0,0,104,29,75,111,69,79,108,12,352,132,0,145,65,10
106713,52437,59683,53833,45818,.,.,.,107,47,47,0,0,9,2,7,17,3,2,11,0,18,11,0,6,0,1
106795,46556,.,.,.,46556,.,.,167,69,66,0,3,51,1,50,5,9,4,6,0,23,13,0,8,2,0
106810,52033,.,61250,50190,.,.,.,49,20,20,0,0,4,0,4,6,2,0,9,0,8,2,0,3,3,0
106883,45530,.,.,.,.,.,45530,156,64,64,0,0,25,2,23,7,7,6,15,0,32,18,2,12,0,0
106908,.,.,.,.,.,.,.,45,23,23,0,0,0,0,0,2,0,0,0,0,20,0,13,7,0,0
106980,47217,56022,51569,45630,.,.,.,230,102,102,0,0,3,3,0,23,16,15,36,1,34,9,4,17,4,0
106999,44740,.,.,.,.,.,44740,136,62,61,1,0,4,2,2,16,5,2,11,0,36,3,2,28,3,0
107044,68542,79380,70131,64025,54019,42479,.,846,320,320,0,0,99,16,83,48,59,30,65,10,215,43,0,128,36,8
107071,62495,64884,64468,58347,56542,.,.,294,131,131,0,0,11,7,4,30,12,6,59,2,43,7,0,35,1,0
107080,70998,79475,67866,61767,51855,.,.,382,101,101,0,0,24,6,18,33,23,11,49,1,140,95,2,33,8,2
107099,.,.,.,.,.,.,.,4,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
107123,58642,.,.,.,58642,.,.,14,10,10,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0
107141,63898,71553,64615,57529,47930,.,.,344,106,106,0,0,28,7,21,40,20,16,54,3,77,34,0,31,8,4
107220,.,.,.,.,.,.,.,31,19,19,0,0,0,0,0,5,0,0,0,0,7,0,0,7,0,0
107293,.,.,.,.,.,.,.,7,3,3,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0
107318,39052,.,.,.,39417,.,33750,144,41,41,0,0,7,2,5,26,11,2,30,0,27,8,0,15,4,0
107327,45310,53625,55282,51023,.,.,41797,177,47,47,0,0,13,1,12,21,3,6,39,0,48,23,0,24,0,1
107442,.,.,.,.,.,.,.,5,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
107460,47176,55425,50669,49059,44823,.,.,252,94,94,0,0,45,2,43,30,10,9,16,1,47,17,0,22,8,0
107488,.,.,.,.,.,.,.,69,39,39,0,0,4,1,3,13,2,1,0,0,10,0,6,1,3,0
107512,60659,66866,63478,53626,50091,47000,.,326,126,126,0,0,9,5,4,27,11,10,55,2,86,36,0,30,19,1
107521,40005,54399,46837,.,37920,41363,.,144,69,69,0,0,7,3,4,23,9,7,7,0,22,2,1,16,3,0
107549,43673,.,.,.,43673,.,.,113,48,48,0,0,33,1,32,7,4,2,1,2,16,0,0,4,12,0
107558,61619,74942,62840,57152,56249,.,51471,179,54,54,0,0,23,2,21,22,5,5,29,2,39,5,0,14,20,0
107585,49075,.,.,.,.,.,49075,173,70,70,0,0,28,4,24,22,6,4,7,0,36,7,0,19,10,0
107600,48930,68916,49494,49590,44030,.,.,160,67,66,1,0,27,4,23,14,6,0,10,2,34,14,1,9,10,0
107619,46503,.,.,.,46503,.,.,194,65,64,1,0,32,5,27,17,9,3,13,0,55,18,0,27,7,3
107637,45525,.,.,.,45525,.,.,140,55,55,0,0,5,2,3,23,4,3,13,0,37,10,2,22,3,0
107655,.,.,.,.,.,.,.,5,2,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
107664,45225,.,.,.,.,.,45225,343,172,172,0,0,16,6,10,49,11,9,24,0,62,23,0,37,2,0
107725,43547,.,.,.,43558,.,43063,148,55,55,0,0,42,2,40,15,0,3,0,0,33,4,0,29,0,0
107743,43559,.,.,.,43559,.,.,107,28,28,0,0,27,1,26,4,2,5,12,0,29,13,0,14,2,0
107789,.,.,.,.,.,.,.,11,6,6,0,0,0,0,0,1,0,0,0,0,4,0,2,2,0,0
107831,.,.,.,.,.,.,.,6,2,2,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
107840,44125,.,.,.,44125,.,.,107,33,32,1,0,27,2,25,14,2,1,5,3,22,11,0,10,1,0
107877,51280,58731,56502,49764,41469,.,.,129,34,34,0,0,3,3,0,14,15,2,17,3,41,19,8,6,5,3
107974,46191,57847,49432,44095,43558,.,39176,157,56,56,0,0,38,3,35,11,9,3,1,0,39,6,2,20,11,0
107983,65482,91637,68258,64243,50600,.,.,438,218,204,0,14,39,7,32,33,10,15,14,3,106,21,0,72,13,0
107992,41246,.,.,.,.,.,41246,171,66,66,0,0,15,2,13,20,3,5,4,0,58,21,0,31,5,1
108056,.,.,.,.,.,.,.,99,0,0,0,0,0,0,0,8,16,53,11,0,11,3,0,8,0,0
108065,.,.,.,.,.,.,.,16,4,4,0,0,2,0,2,2,2,0,0,2,4,3,0,1,0,0
108092,65337,84646,66973,65364,53155,.,.,516,237,237,0,0,72,10,62,58,30,24,22,2,71,9,0,47,15,0
108232,87038,.,.,.,.,.,87038,929,290,290,0,0,166,1,165,128,71,37,114,0,123,32,4,56,3,28
108269,.,.,.,.,.,.,.,24,9,8,0,1,5,0,5,6,1,0,0,0,3,0,0,2,1,0
108667,89922,.,.,.,89922,.,.,157,94,94,0,0,7,2,5,14,13,2,9,0,18,9,0,9,0,0
108807,83197,.,.,.,83197,.,.,590,301,301,0,0,24,3,21,37,49,18,32,1,128,54,0,74,0,0
108852,80035,.,.,.,80035,.,.,54,12,12,0,0,1,1,0,9,3,1,12,0,16,6,4,6,0,0
108861,57026,66810,49500,49750,.,.,.,22,11,11,0,0,3,0,3,2,2,0,0,0,4,0,0,1,3,0
108870,91445,102932,.,.,.,75363,.,265,55,55,0,0,36,5,31,42,19,7,61,0,45,19,0,24,2,0
108977,.,.,.,.,.,.,.,15,9,9,0,0,1,0,1,2,2,0,0,0,1,0,0,1,0,0
109040,66687,.,.,.,.,.,66687,125,51,51,0,0,8,0,8,32,5,0,3,0,26,0,0,25,1,0
109208,89825,.,.,.,89825,.,.,827,506,506,0,0,65,2,63,35,23,16,27,0,155,34,0,121,0,0
109350,85121,.,.,.,85121,.,.,651,366,366,0,0,34,4,30,40,30,22,12,2,145,39,1,89,15,1
109651,73646,83685,70255,53244,55620,.,.,627,276,276,0,0,16,16,0,136,20,31,37,0,111,10,0,62,1,38
109721,.,.,.,.,.,.,.,14,2,2,0,0,3,0,3,1,3,0,0,0,5,2,3,0,0,0
109730,.,.,.,.,.,.,.,6,2,2,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0
109785,87377,96235,87643,78360,72081,.,.,1108,547,540,2,5,12,5,7,77,77,57,87,12,239,49,6,170,11,3
109819,92189,.,.,.,92189,.,.,923,519,519,0,0,39,3,36,119,50,7,46,0,143,40,0,103,0,0
109907,91874,100167,82235,73276,.,.,.,188,92,91,1,0,24,3,21,28,10,7,9,0,18,9,0,6,3,0
109934,.,.,.,.,.,.,.,30,23,23,0,0,4,0,4,1,0,0,0,0,2,0,0,2,0,0
110060,46800,.,.,.,.,.,46800,40,15,15,0,0,4,1,3,9,1,1,7,0,3,0,0,3,0,0
110097,88769,104000,84927,74488,61121,.,.,951,249,249,0,0,22,17,5,142,14,44,64,17,399,61,0,311,24,3
110194,.,.,.,.,.,.,.,23,17,17,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0
110219,45906,.,.,.,45906,.,.,287,63,63,0,0,161,1,160,42,13,6,0,0,2,0,0,2,0,0
110246,97408,.,.,.,97408,.,.,715,334,334,0,0,3,0,3,95,16,31,14,2,220,61,0,159,0,0
110316,84388,101420,81377,71938,.,56314,.,262,105,105,0,0,65,7,58,37,13,12,10,0,20,0,0,17,3,0
110334,88617,.,.,.,88617,.,.,583,293,293,0,0,25,3,22,61,34,15,24,1,130,34,0,96,0,0
110361,91590,104125,92596,84776,65398,44396,51520,1086,543,543,0,0,46,9,37,60,68,33,108,10,218,27,25,118,30,18
110370,74714,86976,69722,70634,70380,.,.,457,199,197,0,2,11,7,4,65,23,21,47,0,91,22,0,45,6,18
110398,164016,184522,168590,.,.,98642,.,293,124,103,21,0,47,10,37,21,26,16,25,1,33,2,0,26,1,4
110404,196560,220963,.,145555,59389,86211,112257,3055,944,354,590,0,43,21,22,328,271,674,93,7,695,227,0,325,135,8
110413,94358,110717,95395,81016,75000,74590,.,663,262,262,0,0,69,6,63,62,15,19,75,2,159,68,0,78,13,0
110422,103248,122681,106584,95830,.,78662,144069,2526,1030,1027,3,0,56,26,30,93,264,189,278,45,571,211,0,208,116,36
110468,84752,91347,83000,76823,.,.,.,470,256,253,0,3,95,7,88,41,23,10,0,5,40,4,0,35,1,0
110486,91538,120549,98988,86137,.,70652,.,1051,440,440,0,0,33,22,11,43,117,56,161,11,190,61,0,97,29,3
110495,93582,115126,98372,82431,.,66855,.,1090,486,486,0,0,26,14,12,35,133,66,115,12,217,51,0,126,29,11
110501,.,.,.,.,.,.,.,678,0,0,0,0,0,0,0,72,308,211,47,0,40,10,0,24,3,3
110510,94487,119033,98534,85653,.,66909,163320,1708,723,723,0,0,48,31,17,56,190,118,190,10,373,102,0,215,38,18
110529,103127,123676,107362,91409,.,73013,.,2131,932,932,0,0,58,31,27,82,270,122,250,23,394,135,0,179,62,18
110538,94579,114300,98008,82610,.,71155,116703,1623,652,652,0,0,48,21,27,55,153,112,198,15,390,127,0,173,70,20
110547,95703,126165,104468,87587,.,69325,.,1359,596,596,0,0,46,27,19,52,150,80,169,10,256,78,0,132,36,10
110556,92570,117032,100071,84252,.,68765,134270,2036,1010,1010,0,0,62,38,24,49,185,110,226,14,380,133,0,169,64,14
110565,101452,120297,106817,94368,.,71865,.,2878,1366,1366,0,0,69,45,24,77,351,191,287,36,501,157,0,258,56,30
110574,101613,120838,105812,86351,.,73563,.,1324,506,506,0,0,47,24,23,39,193,87,188,12,252,84,0,131,24,13
110583,99001,119497,105213,92184,.,74804,142523,3257,1526,1525,1,0,97,36,61,70,329,197,366,27,645,168,0,348,102,27
110592,98765,120282,106206,95778,.,67422,.,2003,1014,1014,0,0,47,26,21,68,182,102,172,17,401,120,0,218,56,7
110608,99651,114950,102010,94198,.,67413,158786,2920,1290,1290,0,0,76,55,21,84,369,197,324,24,556,175,0,279,84,18
110617,94527,112901,95078,85062,.,69160,111887,2575,1128,1128,0,0,82,42,40,81,307,158,297,30,492,150,0,263,53,26
110635,175852,230856,155338,126463,.,108373,105789,11624,3782,2188,1551,43,422,264,158,700,1865,1213,1355,110,2177,976,1,796,314,90
110644,151148,191528,133187,113943,52879,94919,88882,13197,4334,2868,1455,11,225,112,113,623,1412,1983,1179,569,2872,1033,12,1357,371,99
110653,158235,203773,137177,113345,.,110489,.,8998,3356,2340,1012,4,190,105,85,483,1221,836,785,378,1749,633,2,878,179,57
110662,188356,248620,157644,121325,79650,100121,78198,25505,6073,4643,1412,18,631,243,388,1047,4023,2632,1643,2038,7418,3439,48,3147,524,260
110671,140862,190477,128105,110713,.,94974,90506,4290,1459,1067,391,1,117,72,45,255,546,404,496,40,973,408,4,373,134,54
110680,158600,212651,145825,123710,.,105644,46493,16531,4766,3164,1588,14,321,138,183,634,1970,2611,1262,1243,3724,1642,15,1556,366,145
110699,125272,153527,103804,89127,60200,.,.,13640,5291,3333,1958,0,65,29,36,698,1726,1928,756,692,2484,564,8,1683,95,134
110705,168812,222396,135673,119046,.,110915,78972,4891,1627,1132,493,2,125,82,43,375,581,519,489,48,1127,445,1,445,156,80
110714,146915,197584,133743,115757,.,98032,69878,3917,1196,830,366,0,101,52,49,281,470,433,426,39,971,417,4,347,128,75
110778,54564,.,.,.,.,.,54564,52,26,26,0,0,10,1,9,10,3,1,0,0,2,0,0,2,0,0
110875,.,.,.,.,.,.,.,6,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
110918,.,.,.,.,.,.,.,11,4,4,0,0,5,1,4,1,0,0,0,0,1,0,0,1,0,0
111045,13500,13500,.,.,.,.,.,7,5,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
111054,.,.,.,.,.,.,.,13,8,8,0,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0
111081,87036,.,.,.,.,.,87036,461,212,212,0,0,9,4,5,83,14,20,42,0,81,30,1,40,10,0
111188,104021,129309,105242,90495,.,78558,.,246,66,66,0,0,8,5,3,27,44,18,26,3,54,25,1,13,9,6
111391,110989,125646,109081,.,77302,.,.,138,44,44,0,0,12,7,5,17,15,6,17,0,27,1,0,23,3,0
111434,106050,.,.,.,106050,.,.,225,130,130,0,0,8,3,5,12,6,0,6,0,63,1,0,62,0,0
111461,107152,.,.,.,107152,.,.,771,393,392,1,0,85,2,83,66,45,46,22,6,108,52,0,36,14,6
111513,.,.,.,.,.,.,.,20,10,10,0,0,0,0,0,2,1,0,0,0,7,2,2,3,0,0
111638,58153,70263,76749,56593,31255,.,.,51,20,20,0,0,3,1,2,6,7,1,0,0,14,1,4,9,0,0
111708,.,.,.,.,.,.,.,17,8,8,0,0,3,0,3,2,0,0,0,0,4,1,1,2,0,0
